,filename,rank,rank_n,time,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
0,102500.jpg,16.0,0.01006036217303823,1.438,136801.jpg,145401.jpg,145402.jpg,103102.jpg,103902.jpg,135301.jpg,103101.jpg,103901.jpg,135104.jpg,140601.jpg
0,114900.jpg,17.666666666666668,0.010507489380728818,1.487,147402.jpg,114903.jpg,136802.jpg,147401.jpg,100301.jpg,134401.jpg,134403.jpg,112101.jpg,144802.jpg,119605.jpg
0,141600.jpg,514.0,0.3440643863179074,1.389,138005.jpg,136804.jpg,138010.jpg,138002.jpg,146102.jpg,138004.jpg,146003.jpg,138001.jpg,136803.jpg,146701.jpg
0,139300.jpg,275.3333333333333,0.18332215515314107,1.337,100302.jpg,100301.jpg,147701.jpg,109501.jpg,147401.jpg,146502.jpg,136903.jpg,148002.jpg,148301.jpg,132902.jpg
0,108400.jpg,193.0,0.12877263581488935,1.537,138012.jpg,136802.jpg,146502.jpg,148301.jpg,136804.jpg,136707.jpg,112101.jpg,136703.jpg,109501.jpg,136002.jpg
0,138500.jpg,476.14285714285717,0.3166618760180128,1.371,100301.jpg,147402.jpg,147401.jpg,114903.jpg,146502.jpg,134403.jpg,144802.jpg,112101.jpg,100302.jpg,134402.jpg
0,109100.jpg,476.0,0.31857813547954394,1.401,140601.jpg,136802.jpg,136804.jpg,144802.jpg,112201.jpg,146003.jpg,138005.jpg,136803.jpg,144903.jpg,138002.jpg
0,121900.jpg,811.0,0.5432595573440644,1.367,146502.jpg,109501.jpg,136707.jpg,136703.jpg,100301.jpg,144802.jpg,114903.jpg,147701.jpg,100302.jpg,148701.jpg
0,119400.jpg,7.0,0.004024144869215292,1.404,136804.jpg,136802.jpg,137101.jpg,136805.jpg,146801.jpg,137102.jpg,119401.jpg,138004.jpg,137103.jpg,138005.jpg
0,126900.jpg,777.0,0.5201207243460765,1.383,138012.jpg,138004.jpg,136804.jpg,136802.jpg,136002.jpg,138005.jpg,137101.jpg,125201.jpg,146502.jpg,126102.jpg
0,110000.jpg,391.0,0.26156941649899396,1.485,136802.jpg,136804.jpg,147402.jpg,137101.jpg,138012.jpg,136703.jpg,146502.jpg,136707.jpg,112101.jpg,136901.jpg
0,119100.jpg,104.0,0.06908115358819585,1.807,100301.jpg,136802.jpg,138012.jpg,146502.jpg,147401.jpg,112101.jpg,147701.jpg,148301.jpg,100302.jpg,114903.jpg
0,116800.jpg,183.0,0.12139503688799465,1.525,136802.jpg,138012.jpg,136804.jpg,136707.jpg,143301.jpg,148301.jpg,100301.jpg,138005.jpg,136901.jpg,138004.jpg
0,139500.jpg,321.0,0.21294433266264254,1.793,100302.jpg,147701.jpg,100301.jpg,148301.jpg,146601.jpg,146502.jpg,132902.jpg,109501.jpg,146303.jpg,147401.jpg
0,145800.jpg,538.3333333333334,0.35971383858707806,1.589,136802.jpg,100301.jpg,136804.jpg,112101.jpg,144802.jpg,112201.jpg,147402.jpg,145502.jpg,134403.jpg,100302.jpg
0,142600.jpg,544.0,0.3641851106639839,1.3,140601.jpg,103102.jpg,103902.jpg,103101.jpg,103901.jpg,136801.jpg,147402.jpg,144903.jpg,136803.jpg,103401.jpg
