filename,rank,rank_n,time,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
101100.jpg,836,0.560026828,0.707,146801.jpg,116101.jpg,134603.jpg,148101.jpg,118003.jpg,101701.jpg,125703.jpg,125801.jpg,136803.jpg,102802.jpg
101200.jpg,582,0.389671362,0.59,138802.jpg,136401.jpg,136901.jpg,136802.jpg,148603.jpg,114901.jpg,108501.jpg,139303.jpg,147402.jpg,114902.jpg
101300.jpg,222,0.148222669,0.653,119501.jpg,107702.jpg,117802.jpg,136803.jpg,136804.jpg,125801.jpg,136805.jpg,130102.jpg,136802.jpg,100302.jpg
101400.jpg,363.25,0.24195171,0.614,101403.jpg,143101.jpg,106604.jpg,125201.jpg,101402.jpg,106603.jpg,126805.jpg,143904.jpg,119801.jpg,143802.jpg
101500.jpg,353.75,0.235580148,0.629,131601.jpg,131201.jpg,107702.jpg,104802.jpg,119203.jpg,134201.jpg,106603.jpg,117302.jpg,107901.jpg,111001.jpg
101600.jpg,1,0,0.626,101601.jpg,140601.jpg,132402.jpg,146801.jpg,118001.jpg,131802.jpg,134605.jpg,127901.jpg,119501.jpg,136805.jpg
101700.jpg,68,0.044600939,0.632,136804.jpg,136802.jpg,148603.jpg,130102.jpg,125801.jpg,136805.jpg,125802.jpg,136803.jpg,100301.jpg,136801.jpg
101800.jpg,428,0.286384977,0.607,140902.jpg,125801.jpg,148603.jpg,125802.jpg,136803.jpg,136804.jpg,102802.jpg,136805.jpg,147402.jpg,136802.jpg
101900.jpg,291,0.194500335,0.632,125801.jpg,136804.jpg,136802.jpg,130102.jpg,136801.jpg,136805.jpg,125802.jpg,136803.jpg,148603.jpg,147402.jpg
102000.jpg,188,0.125419182,0.62,136804.jpg,100302.jpg,136802.jpg,136803.jpg,114601.jpg,125801.jpg,130102.jpg,136801.jpg,136805.jpg,147401.jpg
102100.jpg,530,0.354795439,0.623,136803.jpg,136802.jpg,136804.jpg,130102.jpg,136805.jpg,125801.jpg,100302.jpg,125802.jpg,135002.jpg,147401.jpg
102200.jpg,248,0.165325285,0.681,102201.jpg,129802.jpg,112001.jpg,147304.jpg,125501.jpg,103501.jpg,115301.jpg,103502.jpg,103503.jpg,116101.jpg
102300.jpg,298,0.19852448,0.635,125801.jpg,130102.jpg,136804.jpg,136802.jpg,135002.jpg,136805.jpg,125802.jpg,136801.jpg,136803.jpg,148603.jpg
102400.jpg,134,0.088866533,0.623,130102.jpg,125801.jpg,136804.jpg,136802.jpg,125802.jpg,136805.jpg,136803.jpg,136801.jpg,148603.jpg,147402.jpg
102500.jpg,121,0.080482897,0.651,136801.jpg,125801.jpg,136804.jpg,130102.jpg,125802.jpg,136802.jpg,148603.jpg,136805.jpg,100301.jpg,147402.jpg
102600.jpg,86,0.057008719,0.647,130102.jpg,136804.jpg,136802.jpg,125801.jpg,136805.jpg,125802.jpg,136803.jpg,136801.jpg,148603.jpg,147402.jpg
102700.jpg,483,0.323272971,0.649,104802.jpg,105301.jpg,116301.jpg,134401.jpg,128401.jpg,107201.jpg,119501.jpg,136804.jpg,136802.jpg,125801.jpg
102800.jpg,18,0.011066398,0.632,136804.jpg,125801.jpg,100302.jpg,130102.jpg,136802.jpg,125802.jpg,136803.jpg,136801.jpg,136805.jpg,147401.jpg
102900.jpg,422,0.282360832,0.63,146801.jpg,123601.jpg,126902.jpg,148101.jpg,148603.jpg,136805.jpg,136804.jpg,136802.jpg,125801.jpg,136801.jpg
103000.jpg,553,0.369885983,0.623,136901.jpg,125802.jpg,136804.jpg,136802.jpg,125801.jpg,134402.jpg,136801.jpg,130102.jpg,136805.jpg,135002.jpg
103100.jpg,187,0.124413146,0.634,136804.jpg,136803.jpg,125802.jpg,125801.jpg,136802.jpg,130102.jpg,136801.jpg,136805.jpg,134703.jpg,100302.jpg
103200.jpg,778.5,0.52045607,0.677,146402.jpg,136805.jpg,125801.jpg,136802.jpg,100302.jpg,101702.jpg,100002.jpg,136801.jpg,107201.jpg,125802.jpg
103300.jpg,610.25,0.407612341,0.644,118501.jpg,129901.jpg,118002.jpg,148101.jpg,126902.jpg,146801.jpg,101702.jpg,119301.jpg,137103.jpg,123601.jpg
103400.jpg,107,0.071093226,0.742,136804.jpg,125801.jpg,148603.jpg,136802.jpg,130102.jpg,136803.jpg,136801.jpg,136805.jpg,125802.jpg,100302.jpg
103500.jpg,144.6666667,0.095685222,0.703,116101.jpg,119101.jpg,114801.jpg,144801.jpg,140601.jpg,118001.jpg,134402.jpg,100301.jpg,119901.jpg,115301.jpg
103600.jpg,351,0.234741784,0.706,104802.jpg,116101.jpg,100002.jpg,118001.jpg,100302.jpg,114601.jpg,136804.jpg,147401.jpg,107901.jpg,125801.jpg
103700.jpg,304.5,0.203219316,0.726,125801.jpg,130102.jpg,136802.jpg,136804.jpg,136803.jpg,125802.jpg,136805.jpg,136801.jpg,147402.jpg,148603.jpg
103800.jpg,219,0.146210597,0.651,136804.jpg,130102.jpg,136802.jpg,147402.jpg,125801.jpg,148603.jpg,136805.jpg,136803.jpg,136801.jpg,125802.jpg
103900.jpg,188,0.125083836,0.659,136804.jpg,136803.jpg,125802.jpg,125801.jpg,136802.jpg,130102.jpg,136801.jpg,136805.jpg,134703.jpg,100302.jpg
104000.jpg,82.5,0.052984574,0.682,104001.jpg,104002.jpg,136801.jpg,136802.jpg,136804.jpg,125801.jpg,148603.jpg,136805.jpg,130102.jpg,147402.jpg
104100.jpg,73,0.048289738,0.678,125801.jpg,136802.jpg,136804.jpg,147402.jpg,136805.jpg,148603.jpg,147401.jpg,130102.jpg,136801.jpg,125802.jpg
104200.jpg,417.6666667,0.278783814,0.826,104201.jpg,101403.jpg,125201.jpg,119801.jpg,105901.jpg,143802.jpg,119701.jpg,124002.jpg,106401.jpg,143801.jpg
104300.jpg,913,0.61167002,0.69,136010.jpg,134802.jpg,147802.jpg,136009.jpg,131601.jpg,111501.jpg,105002.jpg,114702.jpg,123401.jpg,126002.jpg
104400.jpg,707,0.473172368,0.923,135703.jpg,147402.jpg,125701.jpg,135003.jpg,142001.jpg,112101.jpg,135002.jpg,125801.jpg,148603.jpg,125802.jpg
104500.jpg,494,0.330315225,0.936,126601.jpg,129201.jpg,143803.jpg,106701.jpg,148003.jpg,125802.jpg,109501.jpg,131802.jpg,148701.jpg,130102.jpg
104600.jpg,415,0.277665996,0.744,129001.jpg,147101.jpg,104701.jpg,126201.jpg,111701.jpg,107301.jpg,146901.jpg,129602.jpg,148203.jpg,149102.jpg
104700.jpg,928,0.621730382,0.678,119203.jpg,116101.jpg,118001.jpg,102801.jpg,114601.jpg,131802.jpg,102802.jpg,134703.jpg,136804.jpg,130102.jpg
104800.jpg,9,0.005030181,0.63,104801.jpg,127301.jpg,134504.jpg,106301.jpg,100503.jpg,100001.jpg,100501.jpg,113701.jpg,128501.jpg,144801.jpg
104900.jpg,211.5,0.14084507,0.728,105104.jpg,104901.jpg,130102.jpg,136804.jpg,125802.jpg,136801.jpg,125801.jpg,136802.jpg,147401.jpg,148603.jpg
105000.jpg,179,0.119047619,0.728,148601.jpg,135001.jpg,134504.jpg,148401.jpg,130102.jpg,134703.jpg,136802.jpg,136804.jpg,102802.jpg,125801.jpg
105100.jpg,344.75,0.22954393,0.889,125801.jpg,130102.jpg,136804.jpg,136802.jpg,136803.jpg,136805.jpg,125802.jpg,136801.jpg,114801.jpg,134703.jpg
105200.jpg,920,0.616364856,0.705,136803.jpg,100302.jpg,136804.jpg,125802.jpg,130102.jpg,136802.jpg,136805.jpg,125801.jpg,147401.jpg,125703.jpg
105300.jpg,45,0.029510396,0.793,136901.jpg,100302.jpg,136804.jpg,125801.jpg,136801.jpg,107201.jpg,136802.jpg,130102.jpg,136803.jpg,125802.jpg
105400.jpg,376,0.251509054,0.692,132402.jpg,138001.jpg,113601.jpg,136805.jpg,136803.jpg,148603.jpg,125801.jpg,136804.jpg,144802.jpg,125802.jpg
105500.jpg,551,0.368879946,0.641,136804.jpg,125801.jpg,136802.jpg,136805.jpg,136803.jpg,130102.jpg,125802.jpg,134401.jpg,142001.jpg,148603.jpg
105600.jpg,121,0.080482897,0.646,130102.jpg,136804.jpg,125801.jpg,136802.jpg,125802.jpg,142001.jpg,136803.jpg,136805.jpg,148603.jpg,147402.jpg
105700.jpg,244,0.162977867,0.635,136802.jpg,136804.jpg,136801.jpg,125802.jpg,136805.jpg,130102.jpg,125801.jpg,100302.jpg,136803.jpg,148603.jpg
105800.jpg,852.5,0.570757881,0.668,114901.jpg,136804.jpg,136801.jpg,135702.jpg,125801.jpg,147402.jpg,148603.jpg,130102.jpg,135003.jpg,135002.jpg
105900.jpg,126,0.083836351,0.619,106401.jpg,136803.jpg,119701.jpg,125703.jpg,130102.jpg,143801.jpg,136804.jpg,125801.jpg,136805.jpg,136802.jpg
106000.jpg,779.5,0.521797451,0.618,108101.jpg,119301.jpg,134605.jpg,107501.jpg,147401.jpg,147402.jpg,122001.jpg,136803.jpg,136804.jpg,143802.jpg
106100.jpg,218,0.145539906,0.615,132201.jpg,129101.jpg,101601.jpg,129202.jpg,144104.jpg,101404.jpg,100801.jpg,106704.jpg,132510.jpg,107702.jpg
106200.jpg,215,0.143192488,0.638,104802.jpg,147304.jpg,107901.jpg,100002.jpg,116901.jpg,107902.jpg,125001.jpg,119901.jpg,144803.jpg,118001.jpg
106300.jpg,898,0.601609658,0.719,135001.jpg,136804.jpg,102802.jpg,136803.jpg,134703.jpg,100302.jpg,148301.jpg,102801.jpg,125801.jpg,130102.jpg
106400.jpg,391.3333333,0.261122289,0.692,106401.jpg,119701.jpg,136805.jpg,130102.jpg,136802.jpg,125802.jpg,136804.jpg,136803.jpg,125801.jpg,147402.jpg
106500.jpg,144,0.095908786,0.696,130101.jpg,100301.jpg,136802.jpg,125801.jpg,136804.jpg,100302.jpg,148603.jpg,136801.jpg,130102.jpg,136803.jpg
106600.jpg,277.1666667,0.183545719,0.701,136803.jpg,136804.jpg,100302.jpg,125801.jpg,130102.jpg,136802.jpg,125703.jpg,148603.jpg,125802.jpg,136805.jpg
106700.jpg,298.25,0.198356808,0.585,135001.jpg,125801.jpg,135002.jpg,136802.jpg,148603.jpg,148001.jpg,125802.jpg,136801.jpg,136804.jpg,119501.jpg
106800.jpg,470,0.314553991,0.645,100301.jpg,119501.jpg,102802.jpg,100302.jpg,144802.jpg,136804.jpg,136901.jpg,136802.jpg,136803.jpg,130901.jpg
106900.jpg,167,0.110663984,0.667,148603.jpg,130102.jpg,125801.jpg,136802.jpg,136804.jpg,136805.jpg,125802.jpg,100302.jpg,142001.jpg,135101.jpg
107000.jpg,474,0.317236754,0.688,136804.jpg,125801.jpg,136802.jpg,130102.jpg,136801.jpg,125802.jpg,136805.jpg,148603.jpg,136803.jpg,135002.jpg
107100.jpg,407,0.272300469,0.673,147402.jpg,125801.jpg,136804.jpg,125802.jpg,130102.jpg,136803.jpg,136802.jpg,142001.jpg,136801.jpg,148603.jpg
107200.jpg,120.3333333,0.079365079,0.7,125801.jpg,136804.jpg,136802.jpg,130102.jpg,136801.jpg,148603.jpg,125802.jpg,136803.jpg,136805.jpg,147402.jpg
107300.jpg,825,0.552649229,0.684,134504.jpg,134503.jpg,148601.jpg,136702.jpg,130102.jpg,106301.jpg,136804.jpg,125802.jpg,125801.jpg,136803.jpg
107400.jpg,63,0.04158283,0.686,136804.jpg,136803.jpg,125801.jpg,136801.jpg,136802.jpg,147401.jpg,136805.jpg,130102.jpg,125802.jpg,147402.jpg
107500.jpg,32,0.020791415,0.694,136804.jpg,125801.jpg,136802.jpg,130102.jpg,125802.jpg,136801.jpg,136805.jpg,136803.jpg,148603.jpg,147402.jpg
107600.jpg,162,0.107981221,0.698,125801.jpg,100301.jpg,136804.jpg,136802.jpg,130102.jpg,125802.jpg,142001.jpg,136803.jpg,135702.jpg,136805.jpg
107700.jpg,66.5,0.043594903,0.646,106603.jpg,100002.jpg,107901.jpg,104802.jpg,125001.jpg,146102.jpg,106604.jpg,100302.jpg,131201.jpg,103801.jpg
107800.jpg,237,0.158283032,0.693,125801.jpg,125802.jpg,136804.jpg,130102.jpg,100302.jpg,136801.jpg,136803.jpg,136802.jpg,148603.jpg,147402.jpg
107900.jpg,137,0.090878605,0.699,107901.jpg,136804.jpg,125801.jpg,136805.jpg,102801.jpg,130102.jpg,136802.jpg,148603.jpg,125802.jpg,100302.jpg
108000.jpg,579,0.387659289,0.604,136805.jpg,130102.jpg,136804.jpg,136802.jpg,125801.jpg,136803.jpg,125802.jpg,148603.jpg,147402.jpg,125703.jpg
108100.jpg,238,0.157276995,0.646,136804.jpg,125801.jpg,136802.jpg,130102.jpg,148603.jpg,125802.jpg,136805.jpg,136801.jpg,136803.jpg,147402.jpg
108200.jpg,230,0.152917505,0.636,136804.jpg,125801.jpg,148603.jpg,136802.jpg,130102.jpg,125802.jpg,136803.jpg,136801.jpg,136805.jpg,147401.jpg
108300.jpg,454,0.303822938,0.635,148202.jpg,125801.jpg,125802.jpg,136801.jpg,136804.jpg,130102.jpg,136802.jpg,147402.jpg,136805.jpg,148603.jpg
108400.jpg,101,0.067069081,0.647,125801.jpg,136803.jpg,136804.jpg,148603.jpg,125802.jpg,130102.jpg,136802.jpg,136801.jpg,147402.jpg,136805.jpg
108500.jpg,25,0.016096579,0.643,108203.jpg,114702.jpg,119201.jpg,105002.jpg,114703.jpg,117201.jpg,119901.jpg,128301.jpg,113301.jpg,105102.jpg
108600.jpg,404,0.270288397,0.72,125802.jpg,136805.jpg,136802.jpg,125801.jpg,136804.jpg,130102.jpg,125702.jpg,125701.jpg,148603.jpg,136803.jpg
108700.jpg,408,0.27297116,0.64,118501.jpg,135103.jpg,135102.jpg,137101.jpg,119704.jpg,134702.jpg,147701.jpg,125801.jpg,136805.jpg,137103.jpg
108800.jpg,635,0.424882629,0.693,134403.jpg,134801.jpg,135003.jpg,135702.jpg,125801.jpg,118003.jpg,135002.jpg,148301.jpg,130102.jpg,135101.jpg
108900.jpg,885,0.592555332,0.624,119801.jpg,105601.jpg,143802.jpg,112101.jpg,146801.jpg,112501.jpg,130102.jpg,147401.jpg,136804.jpg,125802.jpg
109000.jpg,961,0.643863179,0.62,136804.jpg,125801.jpg,136802.jpg,130102.jpg,125802.jpg,148603.jpg,136801.jpg,100301.jpg,117601.jpg,136803.jpg
109100.jpg,914,0.612340711,0.618,133202.jpg,128401.jpg,101702.jpg,104802.jpg,129901.jpg,107201.jpg,118501.jpg,126902.jpg,134702.jpg,135103.jpg
109200.jpg,770,0.515761234,0.613,125501.jpg,106604.jpg,102201.jpg,119101.jpg,100002.jpg,103501.jpg,115301.jpg,124801.jpg,118201.jpg,114801.jpg
109300.jpg,446,0.298457411,0.633,136804.jpg,142001.jpg,125801.jpg,125802.jpg,136802.jpg,130102.jpg,136801.jpg,125703.jpg,136803.jpg,148603.jpg
109400.jpg,525,0.35110664,0.621,125802.jpg,134703.jpg,148603.jpg,125801.jpg,135002.jpg,136804.jpg,136802.jpg,142001.jpg,147402.jpg,136803.jpg
109500.jpg,52,0.034205231,0.634,134703.jpg,130102.jpg,142001.jpg,135702.jpg,134702.jpg,135002.jpg,136804.jpg,125802.jpg,136802.jpg,125801.jpg
109600.jpg,501,0.335345406,0.621,136804.jpg,134703.jpg,125801.jpg,136802.jpg,135002.jpg,136805.jpg,142001.jpg,125802.jpg,136801.jpg,130102.jpg
109700.jpg,522,0.349429913,0.626,103503.jpg,125001.jpg,118001.jpg,116101.jpg,118003.jpg,133702.jpg,129601.jpg,103502.jpg,100002.jpg,114601.jpg
109800.jpg,132,0.087525151,0.607,143301.jpg,117403.jpg,114901.jpg,145501.jpg,130102.jpg,142001.jpg,125801.jpg,125802.jpg,136802.jpg,148101.jpg
109900.jpg,5,0.002682763,0.603,147802.jpg,120301.jpg,134802.jpg,136009.jpg,109901.jpg,136010.jpg,136008.jpg,122203.jpg,135901.jpg,129602.jpg
110000.jpg,351,0.234741784,0.635,125703.jpg,125801.jpg,125802.jpg,136804.jpg,130102.jpg,136802.jpg,148603.jpg,136803.jpg,136805.jpg,142001.jpg
110100.jpg,452,0.302481556,0.624,127101.jpg,136804.jpg,136805.jpg,125801.jpg,135002.jpg,136802.jpg,136801.jpg,125802.jpg,114601.jpg,148603.jpg
110200.jpg,88,0.058350101,0.632,136804.jpg,125801.jpg,148603.jpg,136805.jpg,136802.jpg,130102.jpg,136803.jpg,125802.jpg,136801.jpg,147402.jpg
110300.jpg,338,0.225687458,0.603,140601.jpg,118001.jpg,116101.jpg,131802.jpg,102801.jpg,136803.jpg,136804.jpg,144804.jpg,107501.jpg,114601.jpg
110400.jpg,597,0.399731724,0.62,136804.jpg,125802.jpg,125801.jpg,136802.jpg,136801.jpg,125703.jpg,130102.jpg,135002.jpg,136805.jpg,148603.jpg
110500.jpg,533,0.356807512,0.601,125801.jpg,136804.jpg,148603.jpg,114601.jpg,136803.jpg,125802.jpg,134703.jpg,136802.jpg,136801.jpg,130102.jpg
110600.jpg,414,0.276995305,0.605,140601.jpg,134703.jpg,135103.jpg,131802.jpg,125601.jpg,134701.jpg,142001.jpg,144804.jpg,148602.jpg,135102.jpg
110700.jpg,663,0.443661972,0.618,137704.jpg,135802.jpg,141601.jpg,119604.jpg,144701.jpg,115501.jpg,102202.jpg,114902.jpg,135102.jpg,120501.jpg
110800.jpg,771,0.516096579,0.604,136402.jpg,136805.jpg,136802.jpg,136804.jpg,140901.jpg,142001.jpg,114901.jpg,125801.jpg,134701.jpg,125802.jpg
110900.jpg,130,0.086519115,0.606,100502.jpg,129801.jpg,140601.jpg,116101.jpg,138001.jpg,118001.jpg,117403.jpg,118501.jpg,102501.jpg,125601.jpg
111000.jpg,213.5,0.142186452,0.613,114601.jpg,136804.jpg,136805.jpg,136803.jpg,125801.jpg,136802.jpg,148603.jpg,102801.jpg,100302.jpg,130102.jpg
111100.jpg,823,0.551307847,0.605,141202.jpg,135103.jpg,119701.jpg,133201.jpg,135102.jpg,105601.jpg,108104.jpg,135104.jpg,127101.jpg,106401.jpg
111200.jpg,282,0.188464118,0.606,146602.jpg,116601.jpg,135702.jpg,126102.jpg,107202.jpg,130102.jpg,121701.jpg,125801.jpg,136804.jpg,136801.jpg
111300.jpg,132,0.087860496,0.61,136804.jpg,125801.jpg,136802.jpg,136805.jpg,125802.jpg,130102.jpg,136803.jpg,136801.jpg,125703.jpg,147401.jpg
111400.jpg,457,0.30583501,0.659,144801.jpg,114801.jpg,118001.jpg,102801.jpg,100301.jpg,135001.jpg,102802.jpg,100302.jpg,116101.jpg,134402.jpg
111500.jpg,509,0.340710932,0.654,128301.jpg,142001.jpg,136804.jpg,136801.jpg,125801.jpg,130102.jpg,125802.jpg,119604.jpg,136802.jpg,125703.jpg
111600.jpg,3,0.001341382,0.643,119203.jpg,117501.jpg,111601.jpg,144801.jpg,111401.jpg,148501.jpg,111501.jpg,105002.jpg,116101.jpg,118001.jpg
111700.jpg,224.6666667,0.149340487,0.64,147101.jpg,111701.jpg,104701.jpg,146901.jpg,148203.jpg,120301.jpg,129602.jpg,104902.jpg,100001.jpg,104901.jpg
111800.jpg,48,0.031522468,0.638,125801.jpg,130102.jpg,136804.jpg,131802.jpg,136802.jpg,136803.jpg,102801.jpg,125802.jpg,147401.jpg,136805.jpg
111900.jpg,233,0.155600268,0.638,136804.jpg,136802.jpg,125801.jpg,100302.jpg,148603.jpg,136801.jpg,130102.jpg,125802.jpg,136805.jpg,136803.jpg
112000.jpg,313,0.208584842,0.613,119901.jpg,116101.jpg,144801.jpg,105102.jpg,148501.jpg,118001.jpg,100002.jpg,144803.jpg,114801.jpg,116703.jpg
112100.jpg,13,0.00804829,0.649,130102.jpg,136804.jpg,125801.jpg,136802.jpg,125802.jpg,136805.jpg,136803.jpg,136801.jpg,148603.jpg,135002.jpg
112200.jpg,112,0.07444668,0.648,136804.jpg,125801.jpg,136802.jpg,130102.jpg,136805.jpg,125802.jpg,136801.jpg,136803.jpg,147402.jpg,148603.jpg
112300.jpg,133.5,0.088531187,0.661,136804.jpg,125801.jpg,136802.jpg,130102.jpg,125802.jpg,136805.jpg,136801.jpg,148603.jpg,136803.jpg,125703.jpg
112400.jpg,220.875,0.145120724,0.625,130102.jpg,148603.jpg,136804.jpg,136802.jpg,125801.jpg,125802.jpg,136803.jpg,136805.jpg,135002.jpg,136801.jpg
112500.jpg,160,0.106639839,0.646,138001.jpg,132402.jpg,125703.jpg,136804.jpg,125802.jpg,130102.jpg,125801.jpg,136805.jpg,136803.jpg,134605.jpg
112600.jpg,179,0.119047619,0.628,125801.jpg,102801.jpg,130102.jpg,136804.jpg,136802.jpg,136803.jpg,134703.jpg,102802.jpg,148603.jpg,100301.jpg
112700.jpg,663,0.443997317,0.655,135002.jpg,135102.jpg,117403.jpg,125801.jpg,148603.jpg,135101.jpg,147402.jpg,136804.jpg,100301.jpg,136801.jpg
112800.jpg,890,0.596244131,0.655,137704.jpg,119604.jpg,140901.jpg,144902.jpg,134803.jpg,147501.jpg,104005.jpg,117601.jpg,146302.jpg,127101.jpg
112900.jpg,372.5,0.248826291,0.643,137103.jpg,125801.jpg,136802.jpg,130102.jpg,136805.jpg,125802.jpg,136803.jpg,136804.jpg,136801.jpg,135101.jpg
113000.jpg,327,0.218645205,0.654,125802.jpg,125801.jpg,136804.jpg,130102.jpg,136801.jpg,136803.jpg,136802.jpg,100302.jpg,148603.jpg,125703.jpg
113100.jpg,532,0.356136821,0.661,135702.jpg,125703.jpg,125802.jpg,131805.jpg,136802.jpg,125801.jpg,136804.jpg,142001.jpg,136801.jpg,130102.jpg
113200.jpg,4,0.002012072,0.641,118003.jpg,144801.jpg,114801.jpg,113201.jpg,118001.jpg,130101.jpg,116101.jpg,131802.jpg,100302.jpg,130102.jpg
113300.jpg,90,0.059691482,0.658,136804.jpg,125802.jpg,125801.jpg,136802.jpg,130102.jpg,136805.jpg,142001.jpg,100302.jpg,125703.jpg,136801.jpg
113400.jpg,308.25,0.205063716,0.64,148603.jpg,125801.jpg,125802.jpg,135101.jpg,136804.jpg,125703.jpg,130102.jpg,100302.jpg,136802.jpg,147402.jpg
113500.jpg,787.5,0.527162978,0.635,119203.jpg,136004.jpg,144801.jpg,136006.jpg,135001.jpg,136005.jpg,133201.jpg,131802.jpg,111501.jpg,136804.jpg
113600.jpg,116,0.077129443,0.653,136403.jpg,134701.jpg,125801.jpg,136802.jpg,136804.jpg,148603.jpg,136803.jpg,125802.jpg,130102.jpg,136805.jpg
113700.jpg,380,0.254191818,0.642,136804.jpg,100302.jpg,131802.jpg,125801.jpg,125802.jpg,136803.jpg,136802.jpg,147401.jpg,136805.jpg,130102.jpg
113800.jpg,2,0.000670691,0.636,120301.jpg,113801.jpg,134502.jpg,109601.jpg,136010.jpg,144801.jpg,138103.jpg,140201.jpg,136005.jpg,104802.jpg
113900.jpg,343,0.229376258,0.647,144902.jpg,125802.jpg,125801.jpg,136804.jpg,136802.jpg,130102.jpg,125703.jpg,135002.jpg,136805.jpg,136803.jpg
114000.jpg,884.5,0.592219987,0.631,100002.jpg,127801.jpg,144803.jpg,135001.jpg,112901.jpg,125001.jpg,116001.jpg,116101.jpg,116301.jpg,118202.jpg
114100.jpg,984,0.659289068,0.644,133401.jpg,134401.jpg,147702.jpg,134702.jpg,134703.jpg,130102.jpg,148603.jpg,125801.jpg,136801.jpg,128001.jpg
114200.jpg,660,0.441985245,0.647,144801.jpg,103502.jpg,116101.jpg,116703.jpg,120401.jpg,146901.jpg,130001.jpg,111401.jpg,134504.jpg,106501.jpg
114300.jpg,313,0.209255533,0.645,116101.jpg,114801.jpg,118001.jpg,130001.jpg,144801.jpg,102801.jpg,144803.jpg,118003.jpg,119301.jpg,146102.jpg
114400.jpg,571,0.381958417,0.645,144801.jpg,119203.jpg,113701.jpg,116703.jpg,105102.jpg,131401.jpg,118001.jpg,116101.jpg,105301.jpg,135001.jpg
114500.jpg,351.75,0.234238766,0.65,114501.jpg,117601.jpg,136805.jpg,125801.jpg,136804.jpg,136802.jpg,136803.jpg,125802.jpg,130102.jpg,148101.jpg
114600.jpg,17,0.010731053,0.639,136802.jpg,136804.jpg,136805.jpg,125801.jpg,148603.jpg,130102.jpg,136803.jpg,125802.jpg,136801.jpg,147402.jpg
114700.jpg,523.3333333,0.349653476,0.661,100301.jpg,125802.jpg,125801.jpg,135101.jpg,130102.jpg,136804.jpg,136802.jpg,136801.jpg,147401.jpg,125701.jpg
114800.jpg,1,0,0.651,114801.jpg,136802.jpg,130102.jpg,136804.jpg,125801.jpg,136805.jpg,125802.jpg,100302.jpg,136803.jpg,136801.jpg
114900.jpg,80.33333333,0.052537447,0.642,136804.jpg,125801.jpg,136802.jpg,130102.jpg,125802.jpg,136805.jpg,136801.jpg,136803.jpg,125703.jpg,148603.jpg
115000.jpg,519,0.34741784,0.65,125801.jpg,136805.jpg,136804.jpg,136802.jpg,130102.jpg,147402.jpg,136801.jpg,125802.jpg,136803.jpg,135002.jpg
115100.jpg,678,0.454057679,0.668,125802.jpg,125801.jpg,119501.jpg,130102.jpg,136804.jpg,144802.jpg,136802.jpg,135101.jpg,136801.jpg,136805.jpg
115200.jpg,379,0.253521127,0.639,142001.jpg,125801.jpg,125802.jpg,136804.jpg,130102.jpg,147402.jpg,136802.jpg,134703.jpg,136801.jpg,148603.jpg
115300.jpg,135,0.089872569,0.681,100302.jpg,136803.jpg,136804.jpg,136802.jpg,136801.jpg,125801.jpg,114601.jpg,136805.jpg,125802.jpg,148603.jpg
115400.jpg,312,0.208584842,0.637,125801.jpg,136804.jpg,125802.jpg,130102.jpg,136802.jpg,136805.jpg,148603.jpg,136803.jpg,125703.jpg,136801.jpg
