,filename,rank,rank_n,time,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
0,348_ddc70cc060bb1c00d18b0402da4f0ddc.jpg,885.4444444444445,0.07337037037037036,2.801,335_2c8678ce0040052da1e6cfd8764d71f5.jpg,251_55dcb01cd64d13293b46b2e82af01d1e.jpg,295_41ea6a264d739d6265d8c9bf1a2b9b7d.jpg,334_a37ea4ee395f0ea6305869d11c989ffa.jpg,290_54b3a05769ed09c1ec807b3485eb3d62.jpg,151_8dea79e9aa68d0d8.jpg,282_8deddeeb467a8565ea0e431ab7c4ad6e.jpg,233_1a4ac6a762c169ac282557aa74e81d45.jpg,282_4576a53c5ffdc52887ee4e32af3967ad.jpg,260_bf109f867fa69ce65e234e51f62b426e.jpg
0,555_sketch_34.JPEG,3405.1111111111113,0.2833425925925926,2.806,588_sketch_38.JPEG,493_sketch_38.JPEG,426_sketch_12.JPEG,479_sketch_26.JPEG,1083_nm0289656_rm3707929088_1968-3-14_2008.jpg,508_sketch_34.JPEG,102_3ed08a6d796ec6a6.jpg,940_221726139333_0.JPG,85_e6b99b3ad45ca904.jpg,592_sketch_34.JPEG
0,61_c1f9be149af345a3.jpg,2019.4444444444443,0.16787037037037036,2.808,936_221604081767_8.JPG,936_221604081767_6.JPG,171_ed681c6b2c436e59.jpg,259_ed75aa7a8304c23077e2950a6409eab4.jpg,936_221604081767_3.JPG,78_f9cdbf08bc03addb.jpg,936_221604081767_9.JPG,936_221604081767_7.JPG,61_ddf3f5c4519834f9.jpg,495_sketch_26.JPEG
0,758_036.jpg,856.4444444444445,0.0709537037037037,3.03,632_083.jpg,226_ffcb83bd8209ed8409699980bab3f1a7.jpg,768_072.jpg,601_071.jpg,868_141735846173_7.JPG,602_028.jpg,967_252037287699_7.JPG,354_f5eba703a0f7f454240e5e2eb0c7bc03.jpg,638_046.jpg,228_1951feb5ac5243d70f89b267c05d413f.jpg
0,503_sketch_29.JPEG,1798.3333333333333,0.14944444444444444,3.258,518_sketch_6.JPEG,523_sketch_12.JPEG,423_sketch_33.JPEG,416_sketch_29.JPEG,423_sketch_0.JPEG,454_sketch_32.JPEG,560_sketch_12.JPEG,515_sketch_22.JPEG,598_sketch_22.JPEG,534_sketch_22.JPEG
0,1133_nm0000532_rm2511377408_1943-6-13_2006.jpg,929.4444444444445,0.07703703703703704,2.906,1197_nm0005543_rm221295872_1973-2-7_2012.jpg,1082_nm0000116_rm2455473664_1954-8-16_2009.jpg,1099_nm0000179_rm3991771904_1972-12-29_2006.jpg,1051_nm0839326_rm1220778752_1971-12-30_2006.jpg,1063_nm0412850_rm1281333248_1962-2-7_2007.jpg,1142_nm0002091_rm1462077440_1940-10-19_2009.jpg,1077_nm0451234_rm3631061760_1967-1-7_2007.jpg,1045_nm3158974_rm2818290432_1988-6-12_2011.jpg,1133_nm0000532_rm602246912_1943-6-13_2010.jpg,1193_nm1089991_rm344775936_1981-2-9_2013.jpg
0,1168_nm0000146_rm2042598400_1962-12-22_2008.jpg,1275.6666666666667,0.1058888888888889,2.932,1135_nm0608601_rm518123776_1958-2-24_2007.jpg,1168_nm0000146_rm1757385728_1962-12-22_2008.jpg,1170_nm0000623_rm792198912_1954-2-17_2015.jpg,1045_nm3158974_rm160494336_1988-6-12_2015.jpg,1002_nm1404488_rm2507247104_1991-4-10_2009.jpg,1100_nm1291934_rm621711104_1970-12-9_2010.jpg,1135_nm0608601_rm869505792_1958-2-24_2005.jpg,1063_nm0412850_rm45062912_1962-2-7_2005.jpg,1161_nm0619406_rm3569392384_1975-10-5_2002.jpg,1018_nm0001309_rm498178816_1968-4-14_2002.jpg
0,302_9ab9556787eb5cd0379760615e6484b3.jpg,3685.5555555555557,0.30671296296296297,2.817,186_f10b734aad83d768.jpg,974_261687552998_10.JPG,951_231463768380_2.JPG,368_b1ea8ff471b2f187c58d04bec1d4272d.jpg,364_6429fa2ae4b683928e1f99bcd9897fa1.jpg,1106_nm0606700_rm1153538816_1969-1-28_2005.jpg,734_072.jpg,53_8e68f82933b3d5bf.jpg,693_015.jpg,640_081.jpg
0,628_003.jpg,287.8888888888889,0.023574074074074074,2.832,640_081.jpg,186_ca93524214155609.jpg,186_f10b734aad83d768.jpg,628_074.jpg,652_044.jpg,477_sketch_29.JPEG,628_093.jpg,651_077.jpg,407_sketch_34.JPEG,179_7713d9d5e551b576.jpg
0,889_171175031421_4.JPG,2758.5555555555557,0.22946296296296295,2.82,51_9a18b2127907e005.jpg,244_a8c4253baa09ab04b16d1e38fb3237bd.jpg,240_791e58869e9d4229a4eda5621e228c91.jpg,633_055.jpg,52_4b229c39c3a59b35.jpg,799_023.jpg,208_766944545ab02cf64ea4f45cb8d5eef2.jpg,362_7a699fc7ae958545299142923de73cf5.jpg,349_bf1f8e537c1fbe2dca0213e20035ed2b.jpg,71_09cca9ddb51f98f6.jpg
0,292_9c5eb3a0d1fa06ae469ec2884d49b63a.jpg,3816.3333333333335,0.3176111111111111,2.843,287_c2f31141cadbd72930ed98e2a116d9a8.jpg,288_ff450d2aa38faa35fa373679336294ca.jpg,238_a9835ac1184dc37f354516a7ef416d4f.jpg,365_11c5dc2293f13d6f8d52ce78dbe64722.jpg,271_929020eb04c0bd33faf1dda84ab14b93.jpg,331_9198562983275b2c72094d0ddee7e519.jpg,390_fd28084eafe153f904d6f1ea849194b8.jpg,378_971724e3e3967b86f044a39bafd54a53.jpg,792_010.jpg,630_028.jpg
0,183_10db3ee13f218acc.jpg,346.77777777777777,0.028481481481481483,2.867,183_cd36f9093c03d1d8.jpg,177_f8653858b8ace68f.jpg,141_07e6bf0f59c41d15.jpg,177_e4a87d5ede32e099.jpg,44_b5757b1bc4aed831.jpg,435_sketch_22.JPEG,177_8cffbe4fc2ac18f4.jpg,44_62051100c3a2ea4a.jpg,98_2da768d642e06f2e.jpg,44_b5a5f2ed52b2d86e.jpg
0,687_036.jpg,2020.4444444444443,0.1679537037037037,2.84,282_0298a0520769cf3d7c43f0fc15ad52e6.jpg,336_d88051b445c1f4df40457c53f3438ae0.jpg,384_d4462e17e41b451a8ec8842753a934c9.jpg,240_962fa1ac0aad343970a3148553d05a18.jpg,282_2daf43a3fa5d31cf0dcda01f59441f92.jpg,260_fcac8623bf677ee737ecaa0d07525a9c.jpg,262_6d60b74de7aa3a6d126acbb740090433.jpg,260_bf109f867fa69ce65e234e51f62b426e.jpg,246_1bdbe0edca19d928547e7541721f583c.jpg,647_089.jpg
0,555_sketch_6.JPEG,4268.333333333333,0.35527777777777775,3.141,510_sketch_0.JPEG,500_sketch_0.JPEG,566_sketch_0.JPEG,411_sketch_45.JPEG,494_sketch_18.JPEG,581_sketch_24.JPEG,867_141723051495_6.JPG,1108_nm0202966_rm2277477888_1956-6-4_2009.jpg,970_252045917099_9.JPG,877_151491421123_2.JPG
0,247_0426cdd9d177ab32077a6e333cb88428.jpg,2681.0,0.223,2.897,299_ebd2c33c386448c8e1526a1f0f975acd.jpg,336_05a52c0352480f43a0673044567f5c86.jpg,16_6e8e549edaf2afe7.jpg,223_3b44bdcad9d91023a6beda9cd6294730.jpg,201_c08321fa319b4e125e9e1e46b22cf3ac.jpg,104_70052fbb28a21a71.jpg,240_962fa1ac0aad343970a3148553d05a18.jpg,174_2c0d7c72b74786a8.jpg,256_9192ec937357e59c0e9e6028ac2f5eb2.jpg,251_55dcb01cd64d13293b46b2e82af01d1e.jpg
0,1116_nm0663469_rm3451364096_1977-7-15_2011.jpg,584.2222222222222,0.048268518518518516,2.746,1029_nm0819803_rm1800047104_1949-9-23_2009.jpg,1161_nm0619406_rm3619724032_1975-10-5_2002.jpg,1148_nm0005195_rm3843398144_1976-4-17_2001.jpg,1029_nm0819803_rm3729361408_1949-9-23_2009.jpg,1010_nm0001860_rm4215834880_1975-8-21_2009.jpg,1157_nm1385871_rm1077711872_1979-11-14_2008.jpg,1136_nm0001581_rm2881002240_1986-6-13_2003.jpg,1124_nm0917962_rm324122624_1977-6-5_2009.jpg,1008_nm1773268_rm2357696000_1976-0-0_2008.jpg,1180_nm1199888_rm490064384_1996-2-17_2010.jpg
0,276_42c7723ce7a1e00cf4c34792df3202fa.jpg,4065.3333333333335,0.3383611111111111,2.872,205_154a844aed29ac4b3541d87a99615bb8.jpg,287_c2f31141cadbd72930ed98e2a116d9a8.jpg,271_929020eb04c0bd33faf1dda84ab14b93.jpg,288_ff450d2aa38faa35fa373679336294ca.jpg,384_c085797cfab6f178dee3b24db5a59f94.jpg,365_11c5dc2293f13d6f8d52ce78dbe64722.jpg,375_30d0bea1f619bb987a2825e8a3b8318c.jpg,251_a14c8117d085ff84c770c2d041a839e3.jpg,331_9198562983275b2c72094d0ddee7e519.jpg,712_012.jpg
0,756_089.jpg,4411.0,0.36716666666666664,3.199,287_c2f31141cadbd72930ed98e2a116d9a8.jpg,272_f12d5018355ce6b7ab256d8445fdf094.jpg,768_072.jpg,288_ff450d2aa38faa35fa373679336294ca.jpg,868_141735846173_5.JPG,632_083.jpg,341_d70df285a0c6f096572ba3fa697fa0f7.jpg,258_8733e8dfd686bdaa6c1fb2e806d6ff00.jpg,53_8e68f82933b3d5bf.jpg,393_f8b8e6c2295a8f39785b06d89e5f7778.jpg
0,860_131556116453_7.JPG,2767.5555555555557,0.23021296296296295,2.902,860_131556116453_6.JPG,581_sketch_24.JPEG,882_151749456422_5.JPG,882_151749456422_7.JPG,990_271890478815_6.JPG,559_sketch_21.JPEG,435_sketch_26.JPEG,882_151749456422_3.JPG,882_151749456422_8.JPG,855_131359022553_2.JPG
0,414_sketch_50.JPEG,4348.555555555556,0.36196296296296293,2.833,414_sketch_29.JPEG,416_sketch_34.JPEG,551_sketch_12.JPEG,551_sketch_32.JPEG,491_sketch_32.JPEG,934_221590720636_2.JPG,332_cd2766bfe2405d8335fd23cbaa892d18.jpg,968_252040489325_7.JPG,551_sketch_22.JPEG,531_sketch_12.JPEG
0,130_8f6afe21472dd2f8.jpg,1345.4444444444443,0.11170370370370371,2.719,294_a2073a1c43c5610b1553b2f7f6129ec9.jpg,258_5eebdfa60eb28f44b50b9045240ffe87.jpg,282_0298a0520769cf3d7c43f0fc15ad52e6.jpg,336_d88051b445c1f4df40457c53f3438ae0.jpg,258_dd3d9695f6cb63076709986b18c2fdf1.jpg,384_d4462e17e41b451a8ec8842753a934c9.jpg,449_sketch_22.JPEG,260_bf109f867fa69ce65e234e51f62b426e.jpg,260_ea074d1e7d2ece796f2988ef3a5c1725.jpg,282_2daf43a3fa5d31cf0dcda01f59441f92.jpg
0,723_101.jpg,4829.222222222223,0.4020185185185185,2.783,723_115.jpg,284_18c975e916beed6a9026c74fb75dc531.jpg,52_83ca2aa65ce3137f.jpg,973_261661470825_2.JPG,876_151482166428_10.JPG,68_35203713c7c3b89a.jpg,710_033.jpg,820_111730223482_8.JPG,322_57c5ac3735301ef3d646c8117131457f.jpg,342_d45de7c07817f5a946619bc3a275407b.jpg
0,63_397572eea8e5784a.jpg,236.44444444444446,0.019287037037037037,2.819,63_f68faecd8b23c412.jpg,63_d5e3afe8ce9fbcfd.jpg,63_b11b66cc81d41db1.jpg,63_9042fc4219bccaa5.jpg,63_660e23a0c255d863.jpg,163_c26e7e200df923c6.jpg,63_091ffa0f95d02ba5.jpg,789_014.jpg,63_978e107121888637.jpg,194_9b19e6f58645a466.jpg
0,99_b25129204e5e1f32.jpg,2033.5555555555557,0.1690462962962963,2.907,99_d3363adf26ef6249.jpg,99_b25a5d1a20f337ec.jpg,104_50fd710c5c46b38c.jpg,87_96ddc3d96232529b.jpg,48_5d0699dfa103a118.jpg,87_7259792dd4fcffd6.jpg,48_4367879994c394f0.jpg,45_93faf9e380ccff76.jpg,45_ca0b636052fcb0ba.jpg,74_689201c624ce3754.jpg
0,878_151640054786_4.JPG,4862.444444444444,0.40478703703703706,2.792,54_c66d7a50bb5426b0.jpg,54_0e3805683bbbc4e0.jpg,100_d41447aeecc6cff1.jpg,102_3ed08a6d796ec6a6.jpg,100_82aedf1a81b52481.jpg,106_be3410564dc96a4a.jpg,85_e6b99b3ad45ca904.jpg,508_sketch_34.JPEG,54_5ac729c2552025ff.jpg,71_d42379dfc1c5d1b2.jpg
0,9_3132ef918ba51ab2.jpg,2007.3333333333333,0.1668611111111111,2.738,322_b5dbd2fa45505be1ba494c77adc09d03.jpg,948_231399435404_8.JPG,240_bdf6e1a4241730da98997499c7a9dfec.jpg,608_093.jpg,829_121375978694_10.JPG,264_ec268e8765d711268089db91249d65e0.jpg,348_1f01cafe0f3f1368f4e32034bc0f881c.jpg,96_3d038802b64bb5b3.jpg,521_sketch_26.JPEG,255_61ab874276f178f60ee6db9e608b0d48.jpg
0,1183_nm2215967_rm877395200_1990-11-17_2015.jpg,2062.0,0.17141666666666666,2.835,1005_nm2650819_rm1511448064_1993-11-22_2013.jpg,1161_nm0619406_rm3586169600_1975-10-5_2002.jpg,1140_nm1083271_rm1011583488_1986-5-16_2009.jpg,1106_nm0606700_rm1023318272_1969-1-28_2003.jpg,1188_nm1343003_rm583441152_1974-1-7_2006.jpg,1149_nm0491259_rm1843314176_1983-2-21_2010.jpg,1117_nm0584951_rm3713970944_1986-8-29_2011.jpg,1134_nm0015196_rm1864480768_1978-5-12_2010.jpg,1195_nm4446467_rm275887360_1996-11-11_2012.jpg,1122_nm0249046_rm2685832704_1966-5-21_2010.jpg
0,1174_nm0001233_rm1729216256_1941-7-13_1997.jpg,6611.222222222223,0.5505185185185185,2.871,112_3a930ea8315c6176.jpg,113_031a8c37a80f8c9d.jpg,1030_nm0397171_rm4232747520_1981-3-2_2004.jpg,1013_nm1326732_rm1620046848_1987-9-29_2015.jpg,395_951248b875ce08efabb9fc94b8dad21b.jpg,1159_nm0001856_rm3795513856_1954-1-29_2015.jpg,396_b68e0682fa3365b3921e50fc342f2187.jpg,1038_nm0004806_rm2746122240_1970-7-23_2010.jpg,898_171880705872_1.JPG,1166_nm1592225_rm3258879744_1984-7-11_2007.jpg
0,867_141723051495_5.JPG,3748.8888888888887,0.31199074074074074,2.74,251_3d7daa61ffaabba19902ba22d112466f.jpg,331_9198562983275b2c72094d0ddee7e519.jpg,251_a14c8117d085ff84c770c2d041a839e3.jpg,867_141723051495_3.JPG,217_a76765d2a5172233e0edc6caa9bd883c.jpg,931_201403185047_6.JPG,280_62552705397fc28e93aee48211dad474.jpg,683_081.jpg,288_ff450d2aa38faa35fa373679336294ca.jpg,378_971724e3e3967b86f044a39bafd54a53.jpg
0,1191_nm0001632_rm3251213568_1969-6-1_2008.jpg,1271.7777777777778,0.10556481481481482,2.826,1167_nm1212051_rm818191104_1978-4-8_2002.jpg,1154_nm0001733_rm458136064_1963-11-21_2006.jpg,1167_nm1212051_rm834968320_1978-4-8_2002.jpg,1110_nm0005392_rm1126214912_1976-3-23_2013.jpg,1101_nm0558182_rm883265280_1970-3-25_2008.jpg,1149_nm0491259_rm3787819264_1983-2-21_2009.jpg,1008_nm1773268_rm1673565696_1976-0-0_2008.jpg,1145_nm1388927_rm1265014528_1993-5-14_2008.jpg,1149_nm0491259_rm3823077376_1983-2-21_2009.jpg,1109_nm1225628_rm3880950272_1982-4-24_2006.jpg
0,728_122.jpg,1722.3333333333333,0.1431111111111111,2.874,339_7874ad69f8f431a0a3a3c03257733486.jpg,329_59c6ea5e90e73785dda86318b576cb77.jpg,728_129.jpg,873_141749349662_11.JPG,936_221604081767_0.JPG,873_141749349662_10.JPG,310_7083c6b47a450e5a56252cd4b5574e89.jpg,294_35dbc87e6e682e0317a011d5aed68d97.jpg,334_55ad65d05461f3b4f8c1c7407b1a5843.jpg,324_d7e4bf8e2506c4b7fd783417e995c748.jpg
0,433_sketch_24.JPEG,1251.4444444444443,0.10387037037037036,2.884,452_sketch_21.JPEG,476_sketch_34.JPEG,463_sketch_22.JPEG,451_sketch_22.JPEG,572_sketch_29.JPEG,545_sketch_24.JPEG,422_sketch_24.JPEG,515_sketch_6.JPEG,484_sketch_26.JPEG,881_151677543759_2.JPG
0,1186_nm0000430_rm944148224_1958-8-24_2010.jpg,1195.4444444444443,0.0992037037037037,2.783,1005_nm2650819_rm2920734208_1993-11-22_2013.jpg,1024_nm0001608_rm1000244224_1970-4-4_2010.jpg,681_049.jpg,1035_nm0408309_rm2490692352_1952-7-15_2015.jpg,1043_nm0000132_rm1862464256_1979-4-12_2011.jpg,1173_nm1641251_rm2333317888_1979-3-5_2006.jpg,1143_nm0685856_rm3205020928_1981-4-10_2011.jpg,1051_nm0839326_rm1878556672_1971-12-30_2004.jpg,1095_nm0001505_rm3904149248_1947-11-13_2005.jpg,1050_nm0000358_rm2399897344_1957-4-29_2007.jpg
0,64_3511f87a2125cf61.jpg,437.6666666666667,0.036055555555555556,2.802,73_cbfef13d9b45e141.jpg,112_e0104e633f5fa889.jpg,31_9b4391e9904c3b49.jpg,333_fd5f45e8e1c1de37a4888f9af0d4a492.jpg,97_a3008758b0857e9b.jpg,69_8bcd4047b67fbabf.jpg,328_c95dd70d2105037d288bbe08baceac88.jpg,311_a95af09ad3887b7ebdb741a8bee16040.jpg,68_1c1ea0dbcc9b06a1.jpg,157_177f0625bb6530eb.jpg
0,569_sketch_21.JPEG,1181.3333333333333,0.09802777777777778,3.497,569_sketch_0.JPEG,527_sketch_14.JPEG,524_sketch_21.JPEG,578_sketch_12.JPEG,534_sketch_26.JPEG,538_sketch_6.JPEG,596_sketch_21.JPEG,495_sketch_3.JPEG,513_sketch_0.JPEG,596_sketch_0.JPEG
0,92_2a46365100b2d356.jpg,137.0,0.011,2.829,92_e0a3acd750c868c9.jpg,92_7268c2819b451164.jpg,92_9bd004264126d3fc.jpg,728_115.jpg,136_a6de2f25f36a0096.jpg,326_8ad7dbc3f0df5a61e94a4ec4e19f53a8.jpg,79_16f62afea928cc07.jpg,343_072a8b2ca34f1e75027e02d3aff092a7.jpg,109_a87dad657ca8c139.jpg,0_e8b9b9a19ebf6a0d.jpg
0,500_sketch_19.JPEG,10235.777777777777,0.8525648148148148,2.864,731_067.jpg,49_d3bbcafe60d363aa.jpg,2_6e7fa0f56e567d43.jpg,130_1dadfc4127c4c266.jpg,49_280659db5f1a32c0.jpg,58_9c9b38c25389930f.jpg,130_206b1840906b6d85.jpg,5_32334cd5946a5a81.jpg,258_b295cded14abfdc965496f8c666efc0a.jpg,164_f76abaa6033a2cb9.jpg
0,1063_nm0412850_rm641701376_1962-2-7_2007.jpg,954.5555555555555,0.07912962962962963,2.755,1186_nm0000430_rm4128804608_1958-8-24_2010.jpg,1085_nm2312345_rm1563601408_1985-3-22_2012.jpg,1051_nm0839326_rm3421936384_1971-12-30_2007.jpg,1166_nm1592225_rm734639360_1984-7-11_2012.jpg,1085_nm2312345_rm1395829248_1985-3-22_2012.jpg,1145_nm1388927_rm1265014528_1993-5-14_2008.jpg,1031_nm0000139_rm3938815488_1972-8-30_2009.jpg,1057_nm0000598_rm1120577024_1954-4-9_2012.jpg,1151_nm0001984_rm2765593344_1970-5-22_1995.jpg,1102_nm0881631_rm3823412992_1972-6-7_2013.jpg
0,608_072.jpg,359.77777777777777,0.029564814814814815,2.836,255_61ab874276f178f60ee6db9e608b0d48.jpg,203_18c1d34496c45a06a4c950aaa9a7879b.jpg,609_107.jpg,67_879fd93297f8c417.jpg,608_095.jpg,283_48d56dde4ff947636e6d2e88fe0944d7.jpg,259_242844d1c479889b52523068277557cb.jpg,345_948963c3b41d83c52ae2ed5e31d6ca61.jpg,614_040.jpg,331_58d985e08e8be093ba6098b9ba7c10ee.jpg
0,719_002.jpg,8389.333333333334,0.6986944444444444,3.069,53_a60f49262abc89e2.jpg,696_065.jpg,649_104.jpg,792_055.jpg,382_94ae31a095ee0616ce89e5f6c73b0591.jpg,662_013.jpg,247_f7409693e480b59109f61d914160d651.jpg,226_ffcb83bd8209ed8409699980bab3f1a7.jpg,632_083.jpg,664_026.jpg
