filename,rank,rank_n,time,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
123900.jpg,264,0.176391683,0.604,100201.jpg,136805.jpg,125801.jpg,125802.jpg,136803.jpg,136802.jpg,136801.jpg,136804.jpg,130102.jpg,148603.jpg
147200.jpg,597,0.399396378,0.623,136805.jpg,136804.jpg,125802.jpg,136802.jpg,130102.jpg,125801.jpg,136803.jpg,100302.jpg,136801.jpg,135002.jpg
106500.jpg,144,0.095908786,0.66,130101.jpg,100301.jpg,136802.jpg,125801.jpg,136804.jpg,100302.jpg,148603.jpg,136801.jpg,130102.jpg,136803.jpg
121200.jpg,828,0.554661301,0.611,148101.jpg,114601.jpg,147401.jpg,144804.jpg,148602.jpg,131802.jpg,125801.jpg,136804.jpg,135702.jpg,125802.jpg
109200.jpg,770,0.515761234,0.568,125501.jpg,106604.jpg,102201.jpg,119101.jpg,100002.jpg,103501.jpg,115301.jpg,124801.jpg,118201.jpg,114801.jpg
120400.jpg,220,0.146881288,0.598,144801.jpg,118001.jpg,116101.jpg,114801.jpg,114601.jpg,147401.jpg,100301.jpg,130101.jpg,102801.jpg,136803.jpg
146000.jpg,166,0.109993293,0.637,125801.jpg,125802.jpg,136804.jpg,130102.jpg,136802.jpg,136801.jpg,136803.jpg,136805.jpg,135002.jpg,125703.jpg
137700.jpg,595,0.39704896,0.638,142001.jpg,114901.jpg,125701.jpg,108202.jpg,125702.jpg,135002.jpg,148603.jpg,136804.jpg,125801.jpg,136801.jpg
111000.jpg,213.5,0.142186452,0.594,114601.jpg,136804.jpg,136805.jpg,136803.jpg,125801.jpg,136802.jpg,148603.jpg,102801.jpg,100302.jpg,130102.jpg
124600.jpg,558,0.373574782,0.563,105002.jpg,135601.jpg,134703.jpg,134702.jpg,134502.jpg,134401.jpg,147402.jpg,119203.jpg,125801.jpg,136804.jpg
136600.jpg,173,0.11535882,0.606,136804.jpg,136805.jpg,136802.jpg,125801.jpg,100302.jpg,136803.jpg,130102.jpg,125802.jpg,136801.jpg,100301.jpg
108100.jpg,238,0.157276995,0.609,136804.jpg,125801.jpg,136802.jpg,130102.jpg,148603.jpg,125802.jpg,136805.jpg,136801.jpg,136803.jpg,147402.jpg
148100.jpg,36,0.023474178,0.657,136804.jpg,125801.jpg,136802.jpg,130102.jpg,136801.jpg,136805.jpg,125802.jpg,136803.jpg,148603.jpg,147402.jpg
149700.jpg,1,0,0.611,149701.jpg,139801.jpg,125401.jpg,131201.jpg,111001.jpg,147304.jpg,117302.jpg,101601.jpg,126807.jpg,126705.jpg
127000.jpg,198,0.13212609,0.688,142001.jpg,125801.jpg,136804.jpg,130102.jpg,136802.jpg,125802.jpg,148603.jpg,136801.jpg,136805.jpg,136803.jpg
120400.jpg,220,0.146881288,0.649,144801.jpg,118001.jpg,116101.jpg,114801.jpg,114601.jpg,147401.jpg,100301.jpg,130101.jpg,102801.jpg,136803.jpg
133700.jpg,200.3333333,0.133020344,0.646,136804.jpg,136802.jpg,125801.jpg,136805.jpg,130102.jpg,136801.jpg,125802.jpg,136803.jpg,148603.jpg,147402.jpg
147200.jpg,597,0.399396378,0.74,136805.jpg,136804.jpg,125802.jpg,136802.jpg,130102.jpg,125801.jpg,136803.jpg,100302.jpg,136801.jpg,135002.jpg
115700.jpg,346,0.231052985,0.618,147402.jpg,136804.jpg,135702.jpg,135003.jpg,125801.jpg,136802.jpg,130102.jpg,142001.jpg,125802.jpg,135002.jpg
117200.jpg,366,0.244802146,0.648,125801.jpg,136804.jpg,125802.jpg,148603.jpg,136801.jpg,130102.jpg,136802.jpg,136805.jpg,125703.jpg,100302.jpg
128900.jpg,196,0.130784708,0.602,107702.jpg,107901.jpg,102801.jpg,114801.jpg,100302.jpg,119501.jpg,107201.jpg,125701.jpg,136803.jpg,100002.jpg
125400.jpg,571,0.382293763,0.624,144801.jpg,114801.jpg,119101.jpg,118001.jpg,148501.jpg,134402.jpg,100002.jpg,119901.jpg,130101.jpg,100302.jpg
109800.jpg,132,0.087525151,0.626,143301.jpg,117403.jpg,114901.jpg,145501.jpg,130102.jpg,142001.jpg,125801.jpg,125802.jpg,136802.jpg,148101.jpg
117400.jpg,143,0.094567404,0.629,125802.jpg,136804.jpg,130102.jpg,125801.jpg,136802.jpg,136803.jpg,135002.jpg,136805.jpg,100302.jpg,136801.jpg
106300.jpg,898,0.601609658,0.683,135001.jpg,136804.jpg,102802.jpg,136803.jpg,134703.jpg,100302.jpg,148301.jpg,102801.jpg,125801.jpg,130102.jpg
126300.jpg,30,0.019450034,0.615,100302.jpg,114601.jpg,147401.jpg,102801.jpg,136804.jpg,125801.jpg,136802.jpg,125802.jpg,130102.jpg,136803.jpg
