filename,rank,rank_n,time,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
137600.jpg,273.3333333,0.181980774,1.654,140601.jpg,136803.jpg,103101.jpg,103901.jpg,103401.jpg,138002.jpg,103102.jpg,103902.jpg,136805.jpg,136804.jpg
133500.jpg,407,0.272300469,1.7,146502.jpg,114901.jpg,143301.jpg,138011.jpg,121701.jpg,110201.jpg,144702.jpg,148701.jpg,149101.jpg,138012.jpg
112000.jpg,511.6666667,0.34182875,1.584,147701.jpg,138012.jpg,100301.jpg,100302.jpg,136802.jpg,146601.jpg,145502.jpg,148301.jpg,136804.jpg,146003.jpg
147100.jpg,955.3333333,0.639391907,1.589,135701.jpg,114901.jpg,134401.jpg,147402.jpg,121701.jpg,134403.jpg,102601.jpg,114903.jpg,135702.jpg,127101.jpg
131600.jpg,805.3333333,0.538788285,1.456,146003.jpg,138004.jpg,138005.jpg,146102.jpg,147701.jpg,146001.jpg,146002.jpg,146502.jpg,146701.jpg,148301.jpg
122800.jpg,968,0.648558015,1.718,146502.jpg,144704.jpg,128502.jpg,147701.jpg,119601.jpg,136002.jpg,114901.jpg,114903.jpg,126102.jpg,148701.jpg
100300.jpg,4,0.001676727,1.732,136802.jpg,100301.jpg,136804.jpg,145502.jpg,146701.jpg,100302.jpg,125601.jpg,112101.jpg,137101.jpg,136805.jpg
133700.jpg,214.6666667,0.142633579,1.595,147402.jpg,133702.jpg,140601.jpg,136804.jpg,103101.jpg,103901.jpg,103102.jpg,103902.jpg,136803.jpg,136802.jpg
112100.jpg,1,0,1.608,112101.jpg,147402.jpg,112201.jpg,144802.jpg,147401.jpg,134401.jpg,136802.jpg,134403.jpg,114903.jpg,146502.jpg
141700.jpg,233.25,0.154761905,1.513,140601.jpg,136801.jpg,144902.jpg,144903.jpg,121701.jpg,134403.jpg,119605.jpg,102501.jpg,146502.jpg,114903.jpg
132600.jpg,892,0.597585513,1.514,146502.jpg,138012.jpg,100301.jpg,147701.jpg,114902.jpg,146003.jpg,136802.jpg,100302.jpg,136703.jpg,137101.jpg
106100.jpg,5,0.002682763,1.514,138001.jpg,146102.jpg,146801.jpg,104203.jpg,106101.jpg,136803.jpg,136805.jpg,104202.jpg,140902.jpg,130801.jpg
139000.jpg,258.4,0.171294433,1.544,136802.jpg,136804.jpg,140601.jpg,143301.jpg,138201.jpg,112201.jpg,136805.jpg,144802.jpg,137101.jpg,146102.jpg
133600.jpg,450,0.300804829,1.547,140601.jpg,143301.jpg,138012.jpg,134403.jpg,146502.jpg,144903.jpg,103101.jpg,103901.jpg,136801.jpg,110201.jpg
146300.jpg,55,0.035546613,1.704,147701.jpg,100302.jpg,100301.jpg,147401.jpg,148002.jpg,148301.jpg,109501.jpg,146502.jpg,136903.jpg,114903.jpg
122800.jpg,968,0.648558015,1.51,146502.jpg,144704.jpg,128502.jpg,147701.jpg,119601.jpg,136002.jpg,114901.jpg,114903.jpg,126102.jpg,148701.jpg
120800.jpg,884,0.592219987,1.585,146003.jpg,138004.jpg,146502.jpg,136707.jpg,114902.jpg,138005.jpg,138012.jpg,136804.jpg,136802.jpg,147701.jpg
117700.jpg,197,0.131455399,1.892,114901.jpg,121701.jpg,143301.jpg,144702.jpg,110201.jpg,135104.jpg,144704.jpg,135701.jpg,146502.jpg,136801.jpg
144700.jpg,55.25,0.03537894,1.714,146502.jpg,114901.jpg,134401.jpg,114903.jpg,144704.jpg,147402.jpg,114902.jpg,136707.jpg,144702.jpg,109501.jpg
141200.jpg,449.5,0.300469484,1.637,144802.jpg,146502.jpg,147401.jpg,136802.jpg,100301.jpg,112101.jpg,147402.jpg,119605.jpg,136804.jpg,119603.jpg
107000.jpg,834,0.558685446,1.672,103102.jpg,103902.jpg,103101.jpg,103901.jpg,136801.jpg,104005.jpg,104101.jpg,140601.jpg,104006.jpg,103401.jpg
142300.jpg,979,0.655600268,1.438,136902.jpg,126102.jpg,144702.jpg,138012.jpg,148301.jpg,142101.jpg,136901.jpg,143301.jpg,126101.jpg,147701.jpg
147800.jpg,947,0.634138162,1.632,109501.jpg,147701.jpg,146502.jpg,100301.jpg,148301.jpg,114901.jpg,138012.jpg,114903.jpg,100302.jpg,117601.jpg
100400.jpg,934,0.625754527,1.736,136802.jpg,136804.jpg,145502.jpg,100301.jpg,112101.jpg,136805.jpg,137101.jpg,147402.jpg,112201.jpg,146701.jpg
145100.jpg,622,0.416163649,1.612,132902.jpg,146502.jpg,148701.jpg,136703.jpg,148003.jpg,144802.jpg,146601.jpg,132901.jpg,100301.jpg,144702.jpg
