,filename,rank,rank_n,time,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
0,141000.jpg,310.0,0.20724346076458752,0.389,108106.jpg,132201.jpg,132401.jpg,149603.jpg,108601.jpg,120703.jpg,122707.jpg,103002.jpg,142101.jpg,128601.jpg
0,116000.jpg,344.5,0.2300469483568075,0.383,116001.jpg,104802.jpg,105301.jpg,116101.jpg,144803.jpg,100302.jpg,116301.jpg,113301.jpg,107902.jpg,118001.jpg
0,122800.jpg,1.0,0.0,0.382,122801.jpg,146202.jpg,139402.jpg,132303.jpg,139401.jpg,139403.jpg,146204.jpg,146201.jpg,110701.jpg,135302.jpg
0,148200.jpg,608.6666666666666,0.4068857589984351,0.451,108203.jpg,112001.jpg,113502.jpg,147103.jpg,131201.jpg,102201.jpg,144803.jpg,118801.jpg,147801.jpg,114702.jpg
0,144400.jpg,451.5,0.30181086519114686,0.341,138008.jpg,144601.jpg,134901.jpg,138902.jpg,135801.jpg,139402.jpg,110701.jpg,135802.jpg,117102.jpg,122401.jpg
0,124300.jpg,2.5,0.0006706908115358819,0.389,124301.jpg,138707.jpg,120501.jpg,124302.jpg,122704.jpg,116601.jpg,139403.jpg,122705.jpg,141803.jpg,122706.jpg
0,144600.jpg,74.0,0.04896042924211938,0.341,122501.jpg,139402.jpg,139603.jpg,104401.jpg,117102.jpg,139601.jpg,114002.jpg,147301.jpg,137705.jpg,149302.jpg
0,129000.jpg,185.33333333333334,0.1229599821149117,0.354,146901.jpg,129002.jpg,147101.jpg,111702.jpg,104701.jpg,126201.jpg,129001.jpg,147302.jpg,149102.jpg,100001.jpg
0,122100.jpg,240.5,0.16029510395707577,0.476,122709.jpg,144302.jpg,117101.jpg,137704.jpg,124202.jpg,127001.jpg,138401.jpg,129701.jpg,138705.jpg,136502.jpg
0,101100.jpg,38.0,0.02481556002682763,0.453,138903.jpg,138702.jpg,129802.jpg,126701.jpg,120703.jpg,114504.jpg,110302.jpg,126801.jpg,129601.jpg,101401.jpg
0,140800.jpg,506.3333333333333,0.33825173261792985,0.408,103601.jpg,104203.jpg,100902.jpg,126502.jpg,143904.jpg,115301.jpg,106702.jpg,126806.jpg,101503.jpg,126804.jpg
0,124800.jpg,428.0,0.28604963112005366,0.347,124801.jpg,127802.jpg,107901.jpg,106602.jpg,148401.jpg,119701.jpg,114601.jpg,146401.jpg,107701.jpg,143802.jpg
0,148500.jpg,833.0,0.5580147551978538,0.433,125801.jpg,125802.jpg,130102.jpg,125703.jpg,136804.jpg,136803.jpg,142001.jpg,136802.jpg,136805.jpg,147402.jpg
0,121600.jpg,67.0,0.04426559356136821,0.408,116601.jpg,138707.jpg,144301.jpg,124302.jpg,146602.jpg,121404.jpg,144302.jpg,144702.jpg,139603.jpg,141803.jpg
0,128500.jpg,722.5,0.4835680751173709,0.39,121201.jpg,121401.jpg,121001.jpg,145101.jpg,136301.jpg,121301.jpg,116501.jpg,136502.jpg,122402.jpg,144302.jpg
0,128200.jpg,162.0,0.107981220657277,0.362,135802.jpg,135801.jpg,124802.jpg,102202.jpg,104004.jpg,104005.jpg,107001.jpg,146405.jpg,137705.jpg,104003.jpg
0,129900.jpg,1.0,0.0,0.341,129901.jpg,132402.jpg,126902.jpg,129202.jpg,106704.jpg,144104.jpg,106701.jpg,129101.jpg,101601.jpg,101404.jpg
0,101200.jpg,1.0,0.0,0.351,101201.jpg,131804.jpg,138802.jpg,144702.jpg,138603.jpg,104001.jpg,139401.jpg,135302.jpg,149604.jpg,139004.jpg
0,133900.jpg,120.0,0.07981220657276995,0.413,138707.jpg,138708.jpg,100401.jpg,144301.jpg,116601.jpg,110701.jpg,144302.jpg,141803.jpg,121404.jpg,141702.jpg
0,113800.jpg,37.0,0.02414486921529175,0.397,113501.jpg,136009.jpg,136008.jpg,120301.jpg,147802.jpg,135901.jpg,126201.jpg,147303.jpg,136010.jpg,147302.jpg
0,110600.jpg,1.0,0.0,0.363,110601.jpg,129801.jpg,114001.jpg,119604.jpg,102402.jpg,138705.jpg,144302.jpg,110401.jpg,100502.jpg,140601.jpg
0,124400.jpg,292.5,0.19517102615694165,0.366,111301.jpg,104101.jpg,134401.jpg,104004.jpg,148002.jpg,140901.jpg,112101.jpg,135101.jpg,135703.jpg,135003.jpg
0,102700.jpg,38.0,0.02481556002682763,0.394,104802.jpg,104203.jpg,131201.jpg,147304.jpg,105301.jpg,128401.jpg,111001.jpg,128201.jpg,141201.jpg,129301.jpg
0,129600.jpg,250.5,0.1670020120724346,0.698,130001.jpg,111601.jpg,129601.jpg,123403.jpg,129801.jpg,100502.jpg,123401.jpg,148501.jpg,140601.jpg,103502.jpg
0,132700.jpg,3.0,0.0013413816230717639,0.386,138105.jpg,106002.jpg,132701.jpg,104203.jpg,138007.jpg,125203.jpg,138103.jpg,123203.jpg,142601.jpg,146302.jpg
0,149700.jpg,1.0,0.0,0.363,149701.jpg,126701.jpg,126705.jpg,126702.jpg,132601.jpg,126807.jpg,144104.jpg,139801.jpg,125202.jpg,147304.jpg
0,138800.jpg,76.0,0.04963112005365527,0.432,138802.jpg,138803.jpg,139401.jpg,114901.jpg,135301.jpg,135003.jpg,125802.jpg,142001.jpg,125801.jpg,144704.jpg
0,119700.jpg,319.75,0.21277665995975856,0.376,148603.jpg,134604.jpg,100302.jpg,136805.jpg,148301.jpg,136802.jpg,130102.jpg,125801.jpg,134605.jpg,125802.jpg
0,129600.jpg,250.5,0.1670020120724346,0.331,130001.jpg,111601.jpg,129601.jpg,123403.jpg,129801.jpg,100502.jpg,123401.jpg,148501.jpg,140601.jpg,103502.jpg
0,110900.jpg,1.0,0.0,0.34,110901.jpg,109101.jpg,129801.jpg,126801.jpg,122502.jpg,123403.jpg,149701.jpg,100502.jpg,103302.jpg,101404.jpg
0,129500.jpg,12.0,0.007377598926894702,0.363,108203.jpg,105002.jpg,131201.jpg,131602.jpg,132801.jpg,119201.jpg,131603.jpg,115801.jpg,147103.jpg,114703.jpg
0,126900.jpg,89.5,0.05902079141515761,0.372,132402.jpg,143802.jpg,106601.jpg,148401.jpg,106703.jpg,112406.jpg,126704.jpg,102001.jpg,143501.jpg,143904.jpg
0,108700.jpg,13.0,0.008048289738430584,0.382,134504.jpg,146901.jpg,112801.jpg,106301.jpg,147101.jpg,104701.jpg,148203.jpg,103202.jpg,137603.jpg,107301.jpg
