,filename,rank,rank_n,time,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
0,155_d0a0884307a95a1f.jpg,8875.666666666666,0.7392222222222222,3.87,556_sketch_21.JPEG,197_bbab2d01bc4ca43a.jpg,689_062.jpg,462_sketch_24.JPEG,585_sketch_26.JPEG,441_sketch_0.JPEG,673_057.jpg,256_bc59bf91de48d82eaac98e652d6ce8e4.jpg,255_b74466e461fdb148c9520d8d27241f70.jpg,266_0b4eb4affc1804f05f0c68275dcac60b.jpg
0,334_e4b974214e9ac0ca04449a4b5b95edb1.jpg,2127.3333333333335,0.1768611111111111,3.992,340_1ce46d68acaea4131e2c1b954343fae1.jpg,214_e78a2644d55cd45ee1ad087aec117301.jpg,207_37d7d80966d4435a4f05e03d00bb3203.jpg,295_41ea6a264d739d6265d8c9bf1a2b9b7d.jpg,241_34f9d5d8a46ede5d51efc35bcdc2ce5f.jpg,201_dcdf97bb095580bf8c6f8f9daf8f294e.jpg,277_d2321f11a322b3e34130aa527b4aac69.jpg,330_3ee83692cf6590ad66d15815be4ee662.jpg,267_b10014f17faee302875e73ca5ae4b657.jpg,203_18c1d34496c45a06a4c950aaa9a7879b.jpg
0,449_sketch_24.JPEG,7453.666666666667,0.6207222222222222,4.008,550_sketch_6.JPEG,184_2b5720351fc9f5e3.jpg,256_bc59bf91de48d82eaac98e652d6ce8e4.jpg,244_46e1de780a074f837800bf50d208fcf0.jpg,263_59b4a44916458e0c39c815792a96e70b.jpg,556_sketch_21.JPEG,275_db9372f549af9dc4905275a98a14b351.jpg,608_093.jpg,493_sketch_34.JPEG,280_f596428e6db045a6ab2154257560b7ea.jpg
0,573_sketch_22.JPEG,7586.555555555556,0.6317962962962963,4.009,556_sketch_21.JPEG,557_sketch_29.JPEG,449_sketch_22.JPEG,765_104.jpg,585_sketch_26.JPEG,430_sketch_0.JPEG,517_sketch_29.JPEG,441_sketch_0.JPEG,557_sketch_6.JPEG,542_sketch_22.JPEG
0,1013_nm1326732_rm2778577152_1987-9-29_2011.jpg,5637.333333333333,0.4693611111111111,4.062,264_7c5a02e47ce76b38e4a4970835d3a8f8.jpg,261_fc8de1c04362d05ea442c05128331a6a.jpg,290_4f459dd37a2d285426ea5b8616c20bee.jpg,868_141735846173_3.JPG,321_28c63070d3227068f2573b58751d244c.jpg,288_3b050c377a37a8f7fb2dd5477c5d3339.jpg,307_f09abfa247e918039e4ec1516e99045b.jpg,302_9d67da8125fbd850c647d5054aee2f69.jpg,254_545a842e0a2b99e42b4a80ee703a5b82.jpg,298_f5689127ee68e0581fca719db8362e05.jpg
0,189_fa8b70507a88a140.jpg,5101.333333333333,0.42469444444444443,3.899,256_bc59bf91de48d82eaac98e652d6ce8e4.jpg,244_46e1de780a074f837800bf50d208fcf0.jpg,266_0b4eb4affc1804f05f0c68275dcac60b.jpg,275_db9372f549af9dc4905275a98a14b351.jpg,282_0298a0520769cf3d7c43f0fc15ad52e6.jpg,462_sketch_24.JPEG,259_242844d1c479889b52523068277557cb.jpg,262_2bf86bc4801570cf132e09b2fa0870a7.jpg,556_sketch_21.JPEG,255_b74466e461fdb148c9520d8d27241f70.jpg
0,261_613158c096314a4a06e37bc5f975c7fb.jpg,1411.5555555555557,0.11721296296296296,3.954,295_41ea6a264d739d6265d8c9bf1a2b9b7d.jpg,378_d895bc399a39792688c9a8b6e2dbf745.jpg,260_5b91e6d47d6e74f49f5551ea45abf1de.jpg,36_e7e5cdb2241f3e31.jpg,261_8413771f0972ba0f7b501d480447e097.jpg,264_ec268e8765d711268089db91249d65e0.jpg,224_5018d7ad3829fda54d19f3e90a157c96.jpg,266_d98edfb50a8cd8645967007d19744eb9.jpg,362_f3da5f68ad89680d6e05d0f04a80381c.jpg,201_dcdf97bb095580bf8c6f8f9daf8f294e.jpg
0,573_sketch_22.JPEG,7586.555555555556,0.6317962962962963,3.783,556_sketch_21.JPEG,557_sketch_29.JPEG,449_sketch_22.JPEG,765_104.jpg,585_sketch_26.JPEG,430_sketch_0.JPEG,517_sketch_29.JPEG,441_sketch_0.JPEG,557_sketch_6.JPEG,542_sketch_22.JPEG
0,881_151677543759_2.JPG,10323.333333333334,0.8598611111111111,3.741,557_sketch_29.JPEG,556_sketch_21.JPEG,449_sketch_22.JPEG,441_sketch_0.JPEG,585_sketch_26.JPEG,557_sketch_6.JPEG,517_sketch_29.JPEG,401_sketch_50.JPEG,420_sketch_21.JPEG,430_sketch_0.JPEG
0,525_sketch_24.JPEG,8523.777777777777,0.7098981481481481,4.052,557_sketch_29.JPEG,556_sketch_21.JPEG,449_sketch_22.JPEG,557_sketch_6.JPEG,401_sketch_50.JPEG,420_sketch_21.JPEG,441_sketch_0.JPEG,517_sketch_29.JPEG,585_sketch_26.JPEG,146_6aa4e9d520c757b3.jpg
0,324_78809ce0cbb442ef4a690ee41e2c14ca.jpg,2782.4444444444443,0.2314537037037037,3.926,260_bf109f867fa69ce65e234e51f62b426e.jpg,399_028a21312b5a04ea288f0e1a331c1694.jpg,36_e7e5cdb2241f3e31.jpg,260_5b91e6d47d6e74f49f5551ea45abf1de.jpg,282_2daf43a3fa5d31cf0dcda01f59441f92.jpg,52_db1ac97ff78a809b.jpg,244_87069d803cecefa8e276e770a610d344.jpg,246_f672b6e13ca0d130f4e8236fdd9fbd02.jpg,249_8be528092a8aa40551f12a74a3593bab.jpg,345_948963c3b41d83c52ae2ed5e31d6ca61.jpg
0,424_sketch_34.JPEG,9641.222222222223,0.8030185185185185,3.926,556_sketch_21.JPEG,430_sketch_0.JPEG,462_sketch_24.JPEG,765_104.jpg,585_sketch_26.JPEG,441_sketch_0.JPEG,549_sketch_6.JPEG,449_sketch_22.JPEG,256_bc59bf91de48d82eaac98e652d6ce8e4.jpg,244_46e1de780a074f837800bf50d208fcf0.jpg
0,75_296c3bddaa2d1999.jpg,4533.666666666667,0.3773888888888889,3.927,216_711c35092693d65c946caaaaaa3bdc78.jpg,34_a6fed6fb991cd15b.jpg,242_f0462c453af5ca90aab04cb880df3329.jpg,244_46e1de780a074f837800bf50d208fcf0.jpg,242_5fd028669a880c75e017908bd1421106.jpg,603_093.jpg,550_sketch_6.JPEG,197_bbab2d01bc4ca43a.jpg,146_6aa4e9d520c757b3.jpg,640_002.jpg
0,584_sketch_22.JPEG,9853.777777777777,0.8207314814814815,4.189,449_sketch_22.JPEG,557_sketch_29.JPEG,556_sketch_21.JPEG,430_sketch_0.JPEG,585_sketch_26.JPEG,557_sketch_6.JPEG,441_sketch_0.JPEG,517_sketch_29.JPEG,420_sketch_21.JPEG,401_sketch_50.JPEG
0,726_039.jpg,8734.333333333334,0.7274444444444444,3.816,462_sketch_24.JPEG,255_0d009e44c60f3445bc5ebdacfd35e841.jpg,197_bbab2d01bc4ca43a.jpg,242_f0462c453af5ca90aab04cb880df3329.jpg,556_sketch_21.JPEG,146_6aa4e9d520c757b3.jpg,384_d4462e17e41b451a8ec8842753a934c9.jpg,420_sketch_21.JPEG,585_sketch_26.JPEG,462_sketch_32.JPEG
0,870_141739811033_0.JPG,4622.111111111111,0.38475925925925925,3.802,36_e7e5cdb2241f3e31.jpg,399_028a21312b5a04ea288f0e1a331c1694.jpg,281_2b7f392d2e6cb5455122c18a4bf9dccb.jpg,259_8e82b88656b7e1a3a4e74d16da4b76ad.jpg,378_d895bc399a39792688c9a8b6e2dbf745.jpg,384_4caa7faf782dcbb7869c9039cdf1d7a6.jpg,260_bf109f867fa69ce65e234e51f62b426e.jpg,253_90d3a68ed91ddae941539a99a3d527da.jpg,264_ec268e8765d711268089db91249d65e0.jpg,73_cbfef13d9b45e141.jpg
0,548_sketch_29.JPEG,9997.666666666666,0.8327222222222223,3.669,449_sketch_22.JPEG,557_sketch_29.JPEG,556_sketch_21.JPEG,430_sketch_0.JPEG,585_sketch_26.JPEG,557_sketch_6.JPEG,441_sketch_0.JPEG,420_sketch_21.JPEG,401_sketch_50.JPEG,517_sketch_29.JPEG
0,1198_nm0004874_rm361273344_1967-7-18_2004.jpg,8095.777777777777,0.6742314814814815,3.764,244_46e1de780a074f837800bf50d208fcf0.jpg,670_062.jpg,687_080.jpg,441_sketch_0.JPEG,216_711c35092693d65c946caaaaaa3bdc78.jpg,256_bc59bf91de48d82eaac98e652d6ce8e4.jpg,556_sketch_21.JPEG,255_b74466e461fdb148c9520d8d27241f70.jpg,384_d4462e17e41b451a8ec8842753a934c9.jpg,420_sketch_21.JPEG
0,305_44efa067f8c818ee0dd6d202a286e1ce.jpg,3156.6666666666665,0.26263888888888887,3.933,246_f672b6e13ca0d130f4e8236fdd9fbd02.jpg,250_c96a5827e95c07bc935984b16ff30598.jpg,282_2daf43a3fa5d31cf0dcda01f59441f92.jpg,260_bf109f867fa69ce65e234e51f62b426e.jpg,340_1ce46d68acaea4131e2c1b954343fae1.jpg,261_8413771f0972ba0f7b501d480447e097.jpg,254_2fbb9a31613e3ee0656015ce75020e10.jpg,52_db1ac97ff78a809b.jpg,260_5b91e6d47d6e74f49f5551ea45abf1de.jpg,295_41ea6a264d739d6265d8c9bf1a2b9b7d.jpg
0,452_sketch_29.JPEG,9013.111111111111,0.7506759259259259,3.725,557_sketch_29.JPEG,449_sketch_22.JPEG,556_sketch_21.JPEG,441_sketch_0.JPEG,585_sketch_26.JPEG,557_sketch_6.JPEG,420_sketch_21.JPEG,401_sketch_50.JPEG,430_sketch_0.JPEG,517_sketch_29.JPEG
0,995_271944396243_1.JPG,5555.0,0.46249999999999997,3.915,608_005.jpg,112_e0104e633f5fa889.jpg,258_ced09e8f8865b0e529f3587911a7ac1f.jpg,264_52222e4d79d303d2c9ceca45eb2bd782.jpg,608_095.jpg,608_076.jpg,275_db9372f549af9dc4905275a98a14b351.jpg,612_052.jpg,338_2bef05b5f14ba4f6daec2995a0c3a9ac.jpg,259_4b00918d153033e43feaa32648166caa.jpg
0,943_221839755813_2.JPG,9730.666666666666,0.8104722222222223,3.719,556_sketch_21.JPEG,557_sketch_29.JPEG,557_sketch_6.JPEG,449_sketch_22.JPEG,441_sketch_0.JPEG,420_sketch_21.JPEG,585_sketch_26.JPEG,401_sketch_50.JPEG,244_46e1de780a074f837800bf50d208fcf0.jpg,517_sketch_29.JPEG
0,1166_nm1592225_rm3671561728_1984-7-11_2006.jpg,5025.555555555556,0.4183796296296296,3.876,670_062.jpg,441_sketch_0.JPEG,556_sketch_21.JPEG,255_b74466e461fdb148c9520d8d27241f70.jpg,646_024.jpg,678_063.jpg,256_bc59bf91de48d82eaac98e652d6ce8e4.jpg,216_711c35092693d65c946caaaaaa3bdc78.jpg,116_c543aa787565018f.jpg,266_0b4eb4affc1804f05f0c68275dcac60b.jpg
0,123_351e64e257a6f366.jpg,7625.888888888889,0.635074074074074,3.894,256_bc59bf91de48d82eaac98e652d6ce8e4.jpg,275_db9372f549af9dc4905275a98a14b351.jpg,266_0b4eb4affc1804f05f0c68275dcac60b.jpg,244_46e1de780a074f837800bf50d208fcf0.jpg,282_0298a0520769cf3d7c43f0fc15ad52e6.jpg,255_b74466e461fdb148c9520d8d27241f70.jpg,242_f0462c453af5ca90aab04cb880df3329.jpg,24_9d54c678b7e80b51.jpg,262_2bf86bc4801570cf132e09b2fa0870a7.jpg,259_242844d1c479889b52523068277557cb.jpg
0,337_b5824302ba53f814cb6a92750025f0f3.jpg,1575.111111111111,0.1308425925925926,3.786,203_18c1d34496c45a06a4c950aaa9a7879b.jpg,264_ed3deca95e04a87a0314f903dcfb5edd.jpg,284_4335ff979b0b120f604522bde6ed5f17.jpg,294_35dbc87e6e682e0317a011d5aed68d97.jpg,260_5b91e6d47d6e74f49f5551ea45abf1de.jpg,349_1b351196139f4efeb3789c50c76c2770.jpg,266_d98edfb50a8cd8645967007d19744eb9.jpg,242_573b81c60072e6bec154e6a538bfaab3.jpg,378_d895bc399a39792688c9a8b6e2dbf745.jpg,267_b10014f17faee302875e73ca5ae4b657.jpg
0,876_151482166428_6.JPG,1233.7777777777778,0.10239814814814814,3.768,207_37d7d80966d4435a4f05e03d00bb3203.jpg,203_18c1d34496c45a06a4c950aaa9a7879b.jpg,378_d895bc399a39792688c9a8b6e2dbf745.jpg,250_38a6a4b4f493710d66a9422ae899a923.jpg,919_191404420132_10.JPG,919_191404420132_6.JPG,608_098.jpg,783_078.jpg,52_994c25e7f4b7a44c.jpg,295_41ea6a264d739d6265d8c9bf1a2b9b7d.jpg
0,318_1e3c13912cafbab30dfbb7b5c704b18d.jpg,3421.4444444444443,0.2847037037037037,3.882,462_sketch_24.JPEG,275_db9372f549af9dc4905275a98a14b351.jpg,256_bc59bf91de48d82eaac98e652d6ce8e4.jpg,347_6b7171a01b966e3855bcc7de6dd30d9f.jpg,266_0b4eb4affc1804f05f0c68275dcac60b.jpg,255_0d009e44c60f3445bc5ebdacfd35e841.jpg,556_sketch_21.JPEG,244_46e1de780a074f837800bf50d208fcf0.jpg,263_59b4a44916458e0c39c815792a96e70b.jpg,549_sketch_6.JPEG
0,217_15a33e53cf34efc8557bb800d0d9801c.jpg,3259.1111111111113,0.27117592592592593,3.794,340_9a9527530b22b7aaca12968165a4f805.jpg,260_5b91e6d47d6e74f49f5551ea45abf1de.jpg,340_1ce46d68acaea4131e2c1b954343fae1.jpg,369_bf3fd8bbf093b8bfcebfed182d058ba2.jpg,219_af773ea832939b87222838d84ad6daab.jpg,239_034f20076fb79d7b7e408c258a3f5c85.jpg,201_dcdf97bb095580bf8c6f8f9daf8f294e.jpg,376_43f6ffbef8858110d29f37ad5bdd4b24.jpg,275_7e4a08c6aab1c7bf9c23e3ad599c31e7.jpg,362_f3da5f68ad89680d6e05d0f04a80381c.jpg
0,1183_nm2215967_rm1582038272_1990-11-17_2015.jpg,5996.555555555556,0.4992962962962963,4.048,384_4caa7faf782dcbb7869c9039cdf1d7a6.jpg,670_062.jpg,678_011.jpg,242_5fd028669a880c75e017908bd1421106.jpg,253_90d3a68ed91ddae941539a99a3d527da.jpg,259_e09dd2d12731d3d372c0f40776942ad4.jpg,52_ab21483294c7edb8.jpg,42_39530ee04add9231.jpg,91_a603490b2f88d1cd.jpg,259_8e82b88656b7e1a3a4e74d16da4b76ad.jpg
0,392_ea682d04e55d4eb5a1664c3f972b07f1.jpg,3586.777777777778,0.29848148148148146,3.776,259_8e82b88656b7e1a3a4e74d16da4b76ad.jpg,290_54b3a05769ed09c1ec807b3485eb3d62.jpg,281_2b7f392d2e6cb5455122c18a4bf9dccb.jpg,399_028a21312b5a04ea288f0e1a331c1694.jpg,388_73ce4faae24697205017792f6ec73d55.jpg,240_77c44f0846bae0cba96c79647632da94.jpg,253_90d3a68ed91ddae941539a99a3d527da.jpg,220_0f46941a3b2ef097054567b476139a0d.jpg,242_5fd028669a880c75e017908bd1421106.jpg,251_55dcb01cd64d13293b46b2e82af01d1e.jpg
0,1145_nm1388927_rm3688338944_1993-5-14_2006.jpg,4632.555555555556,0.3856296296296296,3.754,258_65eb105c47394339a2dd6f87ba4e441b.jpg,242_5fd028669a880c75e017908bd1421106.jpg,287_85e844ad3203d65781504f09c549a1da.jpg,290_54b3a05769ed09c1ec807b3485eb3d62.jpg,254_80266b748d268761488136bca81b865b.jpg,253_ec0aeadc2f136625c507a588a80c5317.jpg,388_780e3aedc79194ebb8edf9914741da0f.jpg,203_53d7daf27ccef69d3e5578ae3a214b0e.jpg,52_4b229c39c3a59b35.jpg,261_466645b91db19bc4d2c80cb184c15124.jpg
0,220_8ab353299ebe6872035f1c6555c3a644.jpg,4333.0,0.36066666666666664,3.819,282_0298a0520769cf3d7c43f0fc15ad52e6.jpg,244_46e1de780a074f837800bf50d208fcf0.jpg,462_sketch_24.JPEG,647_089.jpg,256_bc59bf91de48d82eaac98e652d6ce8e4.jpg,266_0b4eb4affc1804f05f0c68275dcac60b.jpg,384_d4462e17e41b451a8ec8842753a934c9.jpg,281_68ae843afe56f11ce5393da3ecced4c3.jpg,347_6b7171a01b966e3855bcc7de6dd30d9f.jpg,255_b74466e461fdb148c9520d8d27241f70.jpg
0,574_sketch_6.JPEG,8243.444444444445,0.6865370370370371,3.591,449_sketch_22.JPEG,557_sketch_29.JPEG,556_sketch_21.JPEG,430_sketch_0.JPEG,585_sketch_26.JPEG,557_sketch_6.JPEG,441_sketch_0.JPEG,517_sketch_29.JPEG,420_sketch_21.JPEG,462_sketch_24.JPEG
0,1067_nm0005113_rm235441664_1962-7-23_1988.jpg,7258.333333333333,0.6044444444444445,3.907,262_7fb8bc547f28510e0b3080d9e795a4b0.jpg,259_8e82b88656b7e1a3a4e74d16da4b76ad.jpg,52_4b229c39c3a59b35.jpg,240_962fa1ac0aad343970a3148553d05a18.jpg,261_fc8de1c04362d05ea442c05128331a6a.jpg,290_54b3a05769ed09c1ec807b3485eb3d62.jpg,253_90d3a68ed91ddae941539a99a3d527da.jpg,260_bf109f867fa69ce65e234e51f62b426e.jpg,254_80266b748d268761488136bca81b865b.jpg,254_545a842e0a2b99e42b4a80ee703a5b82.jpg
0,455_sketch_12.JPEG,8168.0,0.68025,3.825,556_sketch_21.JPEG,557_sketch_29.JPEG,449_sketch_22.JPEG,441_sketch_0.JPEG,557_sketch_6.JPEG,585_sketch_26.JPEG,430_sketch_0.JPEG,420_sketch_21.JPEG,401_sketch_50.JPEG,517_sketch_29.JPEG
0,760_001.jpg,7685.444444444444,0.6400370370370371,3.751,384_d4462e17e41b451a8ec8842753a934c9.jpg,259_e09dd2d12731d3d372c0f40776942ad4.jpg,16_14af7511607d34ab.jpg,647_089.jpg,244_46e1de780a074f837800bf50d208fcf0.jpg,266_4312a5eff8bdf98109c7784369913900.jpg,462_sketch_24.JPEG,347_6b7171a01b966e3855bcc7de6dd30d9f.jpg,282_0298a0520769cf3d7c43f0fc15ad52e6.jpg,242_5fd028669a880c75e017908bd1421106.jpg
0,745_089.jpg,5300.555555555556,0.4412962962962963,3.715,244_46e1de780a074f837800bf50d208fcf0.jpg,687_080.jpg,146_6aa4e9d520c757b3.jpg,441_sketch_0.JPEG,670_057.jpg,256_bc59bf91de48d82eaac98e652d6ce8e4.jpg,557_sketch_29.JPEG,557_sketch_6.JPEG,556_sketch_21.JPEG,384_d4462e17e41b451a8ec8842753a934c9.jpg
0,788_008.jpg,6086.888888888889,0.506824074074074,3.689,258_ced09e8f8865b0e529f3587911a7ac1f.jpg,338_2bef05b5f14ba4f6daec2995a0c3a9ac.jpg,347_6b7171a01b966e3855bcc7de6dd30d9f.jpg,259_4b00918d153033e43feaa32648166caa.jpg,280_f596428e6db045a6ab2154257560b7ea.jpg,275_db9372f549af9dc4905275a98a14b351.jpg,264_52222e4d79d303d2c9ceca45eb2bd782.jpg,255_0d009e44c60f3445bc5ebdacfd35e841.jpg,260_63e6cb45fe6925c3f8c49c9d6f258cdf.jpg,264_30e5f466ebc375dc6eaae35b33da2d6a.jpg
0,327_6fbd7948a42228c44394d5faef4ce9c6.jpg,3452.5555555555557,0.28729629629629627,3.744,462_sketch_24.JPEG,556_sketch_21.JPEG,420_sketch_21.JPEG,585_sketch_26.JPEG,441_sketch_0.JPEG,244_46e1de780a074f837800bf50d208fcf0.jpg,384_d4462e17e41b451a8ec8842753a934c9.jpg,146_6aa4e9d520c757b3.jpg,282_0298a0520769cf3d7c43f0fc15ad52e6.jpg,256_bc59bf91de48d82eaac98e652d6ce8e4.jpg
0,805_111444596071_2.JPG,9180.666666666666,0.7646388888888889,3.684,556_sketch_21.JPEG,557_sketch_29.JPEG,449_sketch_22.JPEG,517_sketch_29.JPEG,557_sketch_6.JPEG,585_sketch_26.JPEG,430_sketch_0.JPEG,441_sketch_0.JPEG,462_sketch_24.JPEG,765_104.jpg
