filename,rank,rank_n,time,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
106700.jpg,376,0.250503018,1.533,140601.jpg,103102.jpg,103902.jpg,136801.jpg,138002.jpg,136803.jpg,103101.jpg,103901.jpg,104005.jpg,138007.jpg
106800.jpg,34,0.022132797,1.592,101901.jpg,138001.jpg,106903.jpg,138007.jpg,133703.jpg,101702.jpg,101701.jpg,135401.jpg,103702.jpg,149201.jpg
106900.jpg,16,0.009389671,1.644,106903.jpg,133703.jpg,101901.jpg,103102.jpg,103902.jpg,104006.jpg,103101.jpg,103901.jpg,104005.jpg,104002.jpg
107000.jpg,834,0.558685446,1.702,103102.jpg,103902.jpg,103101.jpg,103901.jpg,136801.jpg,104005.jpg,104101.jpg,140601.jpg,104006.jpg,103401.jpg
107100.jpg,18,0.011401744,1.708,104005.jpg,145402.jpg,104004.jpg,104003.jpg,106801.jpg,104002.jpg,104001.jpg,145401.jpg,138008.jpg,104006.jpg
107200.jpg,384.3333333,0.256427454,1.655,103102.jpg,103902.jpg,103101.jpg,103901.jpg,104101.jpg,104005.jpg,136801.jpg,140601.jpg,103401.jpg,104006.jpg
107300.jpg,985,0.659959759,1.648,114902.jpg,141401.jpg,146502.jpg,136707.jpg,139205.jpg,147701.jpg,132902.jpg,138012.jpg,100201.jpg,148301.jpg
107400.jpg,7,0.004024145,1.693,103401.jpg,136803.jpg,103102.jpg,103902.jpg,103101.jpg,103901.jpg,107401.jpg,140601.jpg,136805.jpg,138002.jpg
107500.jpg,58,0.038229376,1.734,136803.jpg,136805.jpg,136804.jpg,138005.jpg,138002.jpg,140601.jpg,136802.jpg,107401.jpg,146701.jpg,138010.jpg
107600.jpg,1,0,1.75,107601.jpg,104101.jpg,136801.jpg,135301.jpg,145402.jpg,138011.jpg,103102.jpg,103902.jpg,103101.jpg,103901.jpg
107700.jpg,625,0.418175721,1.658,146102.jpg,146002.jpg,146001.jpg,146003.jpg,130001.jpg,138005.jpg,118101.jpg,146701.jpg,140902.jpg,138002.jpg
107800.jpg,210,0.14017438,1.873,136804.jpg,136802.jpg,100301.jpg,138012.jpg,137101.jpg,146701.jpg,136805.jpg,145502.jpg,112101.jpg,138005.jpg
107900.jpg,397.5,0.265593561,1.739,146102.jpg,136802.jpg,136804.jpg,112101.jpg,119603.jpg,144802.jpg,100301.jpg,147401.jpg,147402.jpg,146601.jpg
108000.jpg,860,0.576123407,1.684,136901.jpg,137101.jpg,136802.jpg,100302.jpg,100301.jpg,136707.jpg,148301.jpg,146601.jpg,136703.jpg,137102.jpg
108100.jpg,248.5,0.164319249,1.738,146601.jpg,148301.jpg,100301.jpg,100302.jpg,147701.jpg,109501.jpg,146502.jpg,136802.jpg,137101.jpg,136901.jpg
108200.jpg,317.6666667,0.211714733,1.643,100302.jpg,147701.jpg,100301.jpg,146601.jpg,136901.jpg,146502.jpg,148301.jpg,136903.jpg,109501.jpg,147401.jpg
108300.jpg,282,0.188464118,1.598,147701.jpg,146502.jpg,148301.jpg,100302.jpg,148002.jpg,126101.jpg,100301.jpg,144702.jpg,114902.jpg,136903.jpg
108400.jpg,157,0.104627767,1.625,138012.jpg,146502.jpg,136802.jpg,148301.jpg,136707.jpg,136804.jpg,110201.jpg,109501.jpg,143301.jpg,136002.jpg
108500.jpg,601,0.402414487,1.578,136902.jpg,126102.jpg,144702.jpg,142101.jpg,148301.jpg,143301.jpg,147701.jpg,138012.jpg,136002.jpg,116601.jpg
108600.jpg,235,0.15694165,1.588,138012.jpg,147701.jpg,146502.jpg,148301.jpg,100302.jpg,100301.jpg,109501.jpg,136903.jpg,114902.jpg,136802.jpg
108700.jpg,640,0.428571429,1.658,146003.jpg,146502.jpg,138004.jpg,146102.jpg,136707.jpg,138005.jpg,147701.jpg,114902.jpg,128502.jpg,142101.jpg
108800.jpg,615,0.411468813,1.612,146502.jpg,134403.jpg,114901.jpg,119605.jpg,114903.jpg,147402.jpg,140601.jpg,143301.jpg,121701.jpg,135701.jpg
108900.jpg,870.5,0.582830315,1.543,147402.jpg,144802.jpg,140601.jpg,121701.jpg,147401.jpg,112201.jpg,134401.jpg,118101.jpg,112101.jpg,134402.jpg
109000.jpg,892,0.597585513,1.573,146502.jpg,132902.jpg,144802.jpg,147401.jpg,100301.jpg,147701.jpg,100302.jpg,148002.jpg,114903.jpg,134401.jpg
109100.jpg,649,0.434607646,1.537,140601.jpg,136804.jpg,136802.jpg,146003.jpg,136803.jpg,138002.jpg,144802.jpg,138005.jpg,146001.jpg,147402.jpg
109200.jpg,435,0.291079812,1.533,140601.jpg,136803.jpg,146801.jpg,136805.jpg,136101.jpg,103101.jpg,103901.jpg,140902.jpg,103401.jpg,138003.jpg
109300.jpg,73,0.048289738,1.597,140601.jpg,138002.jpg,136801.jpg,136803.jpg,121701.jpg,118101.jpg,103102.jpg,103902.jpg,103101.jpg,103901.jpg
109400.jpg,595,0.398054997,1.567,121701.jpg,136801.jpg,148701.jpg,149101.jpg,134403.jpg,114901.jpg,135701.jpg,146502.jpg,147402.jpg,140901.jpg
109500.jpg,39,0.025486251,1.811,114902.jpg,145502.jpg,146601.jpg,146502.jpg,136802.jpg,138012.jpg,138005.jpg,112101.jpg,100301.jpg,134403.jpg
109600.jpg,760,0.509054326,1.637,121701.jpg,146502.jpg,114901.jpg,136801.jpg,135701.jpg,134403.jpg,118101.jpg,148701.jpg,112101.jpg,114903.jpg
109700.jpg,157,0.104627767,1.624,103101.jpg,103901.jpg,104006.jpg,140601.jpg,136801.jpg,103102.jpg,103902.jpg,103503.jpg,103401.jpg,104002.jpg
109800.jpg,320.5,0.213950369,1.709,140601.jpg,121701.jpg,143301.jpg,134403.jpg,146502.jpg,144802.jpg,119605.jpg,136802.jpg,145502.jpg,136804.jpg
109900.jpg,961,0.643863179,1.55,136902.jpg,126102.jpg,146602.jpg,148301.jpg,148003.jpg,144702.jpg,132902.jpg,116601.jpg,143301.jpg,147701.jpg
110000.jpg,305,0.203890007,1.628,136802.jpg,147402.jpg,136804.jpg,146502.jpg,137101.jpg,136707.jpg,136703.jpg,138012.jpg,136901.jpg,100301.jpg
110100.jpg,6,0.003353454,1.673,103102.jpg,103902.jpg,103101.jpg,103901.jpg,136801.jpg,110101.jpg,145402.jpg,145401.jpg,140601.jpg,104006.jpg
110200.jpg,81,0.053655265,1.708,136803.jpg,136805.jpg,140601.jpg,140902.jpg,138003.jpg,136101.jpg,136804.jpg,138009.jpg,146801.jpg,138002.jpg
110300.jpg,170.5,0.113346747,1.579,140601.jpg,147402.jpg,147401.jpg,146701.jpg,136802.jpg,136803.jpg,136804.jpg,130001.jpg,100301.jpg,136805.jpg
110400.jpg,213,0.142186452,1.652,136801.jpg,140601.jpg,123205.jpg,103101.jpg,103901.jpg,103102.jpg,103902.jpg,121701.jpg,110201.jpg,138011.jpg
110500.jpg,151,0.100603622,1.58,138005.jpg,136803.jpg,136804.jpg,146003.jpg,146102.jpg,138002.jpg,138004.jpg,136805.jpg,138010.jpg,146001.jpg
110600.jpg,684,0.458081824,1.587,140601.jpg,144802.jpg,147402.jpg,146502.jpg,147401.jpg,100301.jpg,136802.jpg,119605.jpg,121701.jpg,134403.jpg
110700.jpg,755.5,0.505700872,1.671,146502.jpg,121701.jpg,136002.jpg,128502.jpg,114901.jpg,148701.jpg,138011.jpg,140901.jpg,119602.jpg,114902.jpg
110800.jpg,9,0.005030181,1.547,110802.jpg,138008.jpg,106801.jpg,104004.jpg,100401.jpg,104003.jpg,102302.jpg,133703.jpg,104005.jpg,107101.jpg
110900.jpg,400,0.267605634,1.633,140601.jpg,136803.jpg,146801.jpg,138003.jpg,140902.jpg,103401.jpg,103101.jpg,103901.jpg,138009.jpg,130001.jpg
111000.jpg,8.5,0.004694836,1.603,146801.jpg,136805.jpg,138003.jpg,138004.jpg,136804.jpg,136803.jpg,111001.jpg,130001.jpg,140902.jpg,111002.jpg
111100.jpg,455,0.304493628,1.589,140601.jpg,103101.jpg,103901.jpg,103102.jpg,103902.jpg,103401.jpg,136803.jpg,136801.jpg,121701.jpg,118101.jpg
111200.jpg,447,0.299128102,1.688,121701.jpg,146502.jpg,114903.jpg,114901.jpg,135701.jpg,135702.jpg,147402.jpg,134401.jpg,112101.jpg,112201.jpg
111300.jpg,46,0.030181087,1.791,136002.jpg,144903.jpg,138012.jpg,136804.jpg,136802.jpg,119605.jpg,140601.jpg,112201.jpg,134403.jpg,144902.jpg
111400.jpg,914,0.612340711,1.607,136802.jpg,100301.jpg,100302.jpg,146601.jpg,136804.jpg,147701.jpg,145502.jpg,146502.jpg,148301.jpg,114902.jpg
111500.jpg,605,0.40509725,1.596,144702.jpg,136903.jpg,132902.jpg,135802.jpg,100302.jpg,135801.jpg,148002.jpg,147701.jpg,100301.jpg,127101.jpg
111600.jpg,887,0.594232059,1.649,146502.jpg,126102.jpg,147701.jpg,114902.jpg,148301.jpg,132902.jpg,136002.jpg,138012.jpg,142101.jpg,136707.jpg
111700.jpg,971,0.649899396,1.587,136902.jpg,132902.jpg,147701.jpg,126102.jpg,148301.jpg,132901.jpg,144702.jpg,114902.jpg,146502.jpg,140701.jpg
111800.jpg,600,0.401743796,1.65,136802.jpg,136804.jpg,145502.jpg,100301.jpg,138012.jpg,110201.jpg,138005.jpg,136805.jpg,112101.jpg,138004.jpg
111900.jpg,182,0.121395037,1.699,146502.jpg,148701.jpg,114902.jpg,147701.jpg,114901.jpg,136707.jpg,148301.jpg,134403.jpg,119602.jpg,102601.jpg
112000.jpg,511.6666667,0.34182875,1.625,147701.jpg,138012.jpg,100301.jpg,100302.jpg,136802.jpg,146601.jpg,145502.jpg,148301.jpg,136804.jpg,146003.jpg
112100.jpg,1,0,1.684,112101.jpg,147402.jpg,112201.jpg,144802.jpg,147401.jpg,134401.jpg,136802.jpg,134403.jpg,114903.jpg,146502.jpg
112200.jpg,13,0.00804829,1.658,147402.jpg,147401.jpg,134401.jpg,114903.jpg,144802.jpg,112101.jpg,109501.jpg,146502.jpg,134402.jpg,100301.jpg
112300.jpg,215,0.143192488,1.671,146502.jpg,114903.jpg,148701.jpg,147701.jpg,114901.jpg,134403.jpg,136707.jpg,117601.jpg,109501.jpg,147402.jpg
112400.jpg,167.625,0.109406439,1.668,136802.jpg,100301.jpg,146502.jpg,147401.jpg,144802.jpg,147402.jpg,100302.jpg,136703.jpg,112101.jpg,136707.jpg
112500.jpg,330,0.220657277,1.648,136804.jpg,136802.jpg,138005.jpg,125201.jpg,136805.jpg,137101.jpg,106401.jpg,137102.jpg,146003.jpg,138004.jpg
112600.jpg,332,0.221663313,1.583,146502.jpg,134403.jpg,136802.jpg,136804.jpg,147402.jpg,112101.jpg,145502.jpg,144802.jpg,114903.jpg,114901.jpg
112700.jpg,165,0.109993293,1.599,140601.jpg,136801.jpg,121701.jpg,103101.jpg,103901.jpg,110201.jpg,103102.jpg,103902.jpg,144903.jpg,114901.jpg
112800.jpg,930,0.623071764,1.654,146502.jpg,147701.jpg,136002.jpg,126102.jpg,148701.jpg,114901.jpg,128502.jpg,114902.jpg,121701.jpg,119602.jpg
112900.jpg,308.5,0.205902079,1.744,136802.jpg,136901.jpg,146502.jpg,136804.jpg,137101.jpg,146701.jpg,112101.jpg,145502.jpg,100301.jpg,147402.jpg
113000.jpg,215,0.143527834,1.687,138012.jpg,136802.jpg,136804.jpg,138004.jpg,144903.jpg,143301.jpg,148301.jpg,138005.jpg,146502.jpg,137101.jpg
113100.jpg,374,0.250167673,1.704,146502.jpg,147701.jpg,114903.jpg,138012.jpg,114901.jpg,109501.jpg,136903.jpg,126101.jpg,100301.jpg,148301.jpg
113200.jpg,229,0.152917505,1.579,146502.jpg,100301.jpg,134403.jpg,145502.jpg,147402.jpg,136802.jpg,147401.jpg,119605.jpg,112101.jpg,114902.jpg
113300.jpg,388,0.259557344,1.672,146502.jpg,110201.jpg,138012.jpg,112101.jpg,147402.jpg,114901.jpg,147701.jpg,114903.jpg,117601.jpg,136703.jpg
113400.jpg,262.25,0.174211938,1.692,146502.jpg,136802.jpg,136804.jpg,138012.jpg,147402.jpg,143301.jpg,110201.jpg,137101.jpg,136703.jpg,138005.jpg
113500.jpg,972,0.650905433,1.578,136902.jpg,132902.jpg,147701.jpg,148003.jpg,144702.jpg,148301.jpg,146502.jpg,100302.jpg,136903.jpg,148002.jpg
113600.jpg,217,0.144869215,1.599,136802.jpg,112101.jpg,137007.jpg,136703.jpg,147402.jpg,136804.jpg,144802.jpg,147401.jpg,100301.jpg,134401.jpg
113700.jpg,884,0.592219987,1.61,136902.jpg,147701.jpg,146502.jpg,144702.jpg,148301.jpg,148002.jpg,138012.jpg,148003.jpg,114901.jpg,109501.jpg
113800.jpg,827,0.55399061,1.544,136902.jpg,126102.jpg,147701.jpg,148301.jpg,136002.jpg,126101.jpg,114902.jpg,146502.jpg,138012.jpg,146602.jpg
113900.jpg,463,0.309859155,1.69,140601.jpg,144802.jpg,112101.jpg,144903.jpg,136802.jpg,147402.jpg,136804.jpg,112201.jpg,134403.jpg,145502.jpg
114000.jpg,749.5,0.501676727,1.63,146502.jpg,146601.jpg,100302.jpg,147701.jpg,133702.jpg,132902.jpg,100301.jpg,138012.jpg,147401.jpg,110201.jpg
114100.jpg,978,0.655264923,1.632,138012.jpg,146502.jpg,110201.jpg,114902.jpg,146003.jpg,138005.jpg,138004.jpg,148701.jpg,149001.jpg,128502.jpg
114200.jpg,930,0.623071764,1.531,146502.jpg,114902.jpg,147701.jpg,126102.jpg,138012.jpg,146003.jpg,132902.jpg,148301.jpg,136903.jpg,146601.jpg
114300.jpg,730,0.488933602,1.574,140601.jpg,103101.jpg,103901.jpg,138002.jpg,136804.jpg,136802.jpg,136803.jpg,145502.jpg,118101.jpg,136805.jpg
114400.jpg,784,0.52481556,1.63,146003.jpg,136802.jpg,146502.jpg,136804.jpg,146002.jpg,138005.jpg,146102.jpg,145502.jpg,146601.jpg,138004.jpg
114500.jpg,286.25,0.190308518,1.658,136804.jpg,136802.jpg,136805.jpg,140601.jpg,136803.jpg,144903.jpg,137101.jpg,138012.jpg,138005.jpg,138004.jpg
114600.jpg,109,0.072434608,1.856,136804.jpg,136802.jpg,138004.jpg,138005.jpg,146701.jpg,136805.jpg,146102.jpg,137101.jpg,138012.jpg,137102.jpg
114700.jpg,708,0.473507713,1.677,146502.jpg,143301.jpg,138012.jpg,114901.jpg,144702.jpg,134403.jpg,148003.jpg,144802.jpg,119605.jpg,135701.jpg
114800.jpg,122,0.081153588,1.659,100301.jpg,138012.jpg,100302.jpg,145502.jpg,148301.jpg,147701.jpg,136802.jpg,144802.jpg,146502.jpg,109501.jpg
114900.jpg,20.66666667,0.012519562,1.686,114903.jpg,147402.jpg,136802.jpg,100301.jpg,147401.jpg,134401.jpg,134403.jpg,112101.jpg,144802.jpg,119605.jpg
115000.jpg,322,0.215291751,1.558,146502.jpg,132902.jpg,147701.jpg,148301.jpg,100302.jpg,144702.jpg,136903.jpg,114902.jpg,100301.jpg,148002.jpg
115100.jpg,119,0.079141516,1.571,147701.jpg,114902.jpg,148301.jpg,146502.jpg,109501.jpg,100302.jpg,136903.jpg,144702.jpg,100301.jpg,132902.jpg
115200.jpg,65,0.042924212,1.579,146502.jpg,117601.jpg,100301.jpg,144802.jpg,136707.jpg,100302.jpg,114902.jpg,136903.jpg,114903.jpg,147401.jpg
115300.jpg,31,0.020120724,1.749,136802.jpg,136804.jpg,146701.jpg,146102.jpg,137101.jpg,138004.jpg,100301.jpg,146601.jpg,138005.jpg,136805.jpg
115400.jpg,172,0.114688129,1.637,100302.jpg,147701.jpg,100301.jpg,146601.jpg,148301.jpg,146502.jpg,136903.jpg,114902.jpg,109501.jpg,148002.jpg
